START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
04/01/22,06:40 PM,06:40 PM,Braves at Marlins,loanDepot park - Miami,"",04/01/22,04/01/22,09:40 PM,09:40 PM,FALSE,TRUE,04/01/22,05:40 PM,05:40 PM,FREE,BUSY
04/02/22,06:10 PM,06:10 PM,Braves at Marlins,loanDepot park - Miami,"",04/02/22,04/02/22,09:10 PM,09:10 PM,FALSE,TRUE,04/02/22,05:10 PM,05:10 PM,FREE,BUSY
04/03/22,01:10 PM,01:10 PM,Braves at Marlins,loanDepot park - Miami,"",04/03/22,04/03/22,04:10 PM,04:10 PM,FALSE,TRUE,04/03/22,12:10 PM,12:10 PM,FREE,BUSY
04/04/22,07:10 PM,07:10 PM,Braves at Mets,Citi Field - Flushing,"",04/04/22,04/04/22,10:10 PM,10:10 PM,FALSE,TRUE,04/04/22,06:10 PM,06:10 PM,FREE,BUSY
04/05/22,07:10 PM,07:10 PM,Braves at Mets,Citi Field - Flushing,"",04/05/22,04/05/22,10:10 PM,10:10 PM,FALSE,TRUE,04/05/22,06:10 PM,06:10 PM,FREE,BUSY
04/07/22,07:20 PM,07:20 PM,Reds at Braves,Truist Park - Atlanta,"",04/07/22,04/07/22,10:20 PM,10:20 PM,FALSE,TRUE,04/07/22,06:20 PM,06:20 PM,FREE,BUSY
04/08/22,07:20 PM,07:20 PM,Reds at Braves,Truist Park - Atlanta,"",04/08/22,04/08/22,10:20 PM,10:20 PM,FALSE,TRUE,04/08/22,06:20 PM,06:20 PM,FREE,BUSY
04/09/22,07:20 PM,07:20 PM,Reds at Braves,Truist Park - Atlanta,"",04/09/22,04/09/22,10:20 PM,10:20 PM,FALSE,TRUE,04/09/22,06:20 PM,06:20 PM,FREE,BUSY
04/10/22,01:30 PM,01:30 PM,Reds at Braves,Truist Park - Atlanta,"",04/10/22,04/10/22,04:30 PM,04:30 PM,FALSE,TRUE,04/10/22,12:30 PM,12:30 PM,FREE,BUSY
04/11/22,07:20 PM,07:20 PM,Nationals at Braves,Truist Park - Atlanta,"",04/11/22,04/11/22,10:20 PM,10:20 PM,FALSE,TRUE,04/11/22,06:20 PM,06:20 PM,FREE,BUSY
04/12/22,07:20 PM,07:20 PM,Nationals at Braves,Truist Park - Atlanta,"",04/12/22,04/12/22,10:20 PM,10:20 PM,FALSE,TRUE,04/12/22,06:20 PM,06:20 PM,FREE,BUSY
04/13/22,12:20 PM,12:20 PM,Nationals at Braves,Truist Park - Atlanta,"",04/13/22,04/13/22,03:20 PM,03:20 PM,FALSE,TRUE,04/13/22,11:20 AM,11:20 AM,FREE,BUSY
04/14/22,09:40 PM,09:40 PM,Braves at Padres,Petco Park - San Diego,"",04/15/22,04/15/22,12:40 AM,12:40 AM,FALSE,TRUE,04/14/22,08:40 PM,08:40 PM,FREE,BUSY
04/15/22,09:40 PM,09:40 PM,Braves at Padres,Petco Park - San Diego,"",04/16/22,04/16/22,12:40 AM,12:40 AM,FALSE,TRUE,04/15/22,08:40 PM,08:40 PM,FREE,BUSY
04/16/22,04:05 PM,04:05 PM,Braves at Padres,Petco Park - San Diego,"Local TV: FS1",04/16/22,04/16/22,07:05 PM,07:05 PM,FALSE,TRUE,04/16/22,03:05 PM,03:05 PM,FREE,BUSY
04/17/22,04:10 PM,04:10 PM,Braves at Padres,Petco Park - San Diego,"",04/17/22,04/17/22,07:10 PM,07:10 PM,FALSE,TRUE,04/17/22,03:10 PM,03:10 PM,FREE,BUSY
04/18/22,,,Braves at Dodgers - Time TBD,Dodger Stadium - Los Angeles,"",04/18/22,04/18/22,,,FALSE,TRUE,04/18/22,,,FREE,BUSY
04/19/22,,,Braves at Dodgers - Time TBD,Dodger Stadium - Los Angeles,"",04/19/22,04/19/22,,,FALSE,TRUE,04/19/22,,,FREE,BUSY
04/20/22,,,Braves at Dodgers - Time TBD,Dodger Stadium - Los Angeles,"",04/20/22,04/20/22,,,FALSE,TRUE,04/20/22,,,FREE,BUSY
04/22/22,07:20 PM,07:20 PM,Marlins at Braves,Truist Park - Atlanta,"",04/22/22,04/22/22,10:20 PM,10:20 PM,FALSE,TRUE,04/22/22,06:20 PM,06:20 PM,FREE,BUSY
04/23/22,07:20 PM,07:20 PM,Marlins at Braves,Truist Park - Atlanta,"",04/23/22,04/23/22,10:20 PM,10:20 PM,FALSE,TRUE,04/23/22,06:20 PM,06:20 PM,FREE,BUSY
04/24/22,01:20 PM,01:20 PM,Marlins at Braves,Truist Park - Atlanta,"",04/24/22,04/24/22,04:20 PM,04:20 PM,FALSE,TRUE,04/24/22,12:20 PM,12:20 PM,FREE,BUSY
04/26/22,07:20 PM,07:20 PM,Cubs at Braves,Truist Park - Atlanta,"",04/26/22,04/26/22,10:20 PM,10:20 PM,FALSE,TRUE,04/26/22,06:20 PM,06:20 PM,FREE,BUSY
04/27/22,07:20 PM,07:20 PM,Cubs at Braves,Truist Park - Atlanta,"",04/27/22,04/27/22,10:20 PM,10:20 PM,FALSE,TRUE,04/27/22,06:20 PM,06:20 PM,FREE,BUSY
04/28/22,07:20 PM,07:20 PM,Cubs at Braves,Truist Park - Atlanta,"",04/28/22,04/28/22,10:20 PM,10:20 PM,FALSE,TRUE,04/28/22,06:20 PM,06:20 PM,FREE,BUSY
04/29/22,08:05 PM,08:05 PM,Braves at Rangers,Globe Life Field - Arlington,"",04/29/22,04/29/22,11:05 PM,11:05 PM,FALSE,TRUE,04/29/22,07:05 PM,07:05 PM,FREE,BUSY
04/30/22,07:05 PM,07:05 PM,Braves at Rangers,Globe Life Field - Arlington,"",04/30/22,04/30/22,10:05 PM,10:05 PM,FALSE,TRUE,04/30/22,06:05 PM,06:05 PM,FREE,BUSY
05/01/22,02:35 PM,02:35 PM,Braves at Rangers,Globe Life Field - Arlington,"",05/01/22,05/01/22,05:35 PM,05:35 PM,FALSE,TRUE,05/01/22,01:35 PM,01:35 PM,FREE,BUSY
05/02/22,07:10 PM,07:10 PM,Braves at Mets,Citi Field - Flushing,"",05/02/22,05/02/22,10:10 PM,10:10 PM,FALSE,TRUE,05/02/22,06:10 PM,06:10 PM,FREE,BUSY
05/03/22,07:10 PM,07:10 PM,Braves at Mets,Citi Field - Flushing,"",05/03/22,05/03/22,10:10 PM,10:10 PM,FALSE,TRUE,05/03/22,06:10 PM,06:10 PM,FREE,BUSY
05/04/22,01:10 PM,01:10 PM,Braves at Mets,Citi Field - Flushing,"",05/04/22,05/04/22,04:10 PM,04:10 PM,FALSE,TRUE,05/04/22,12:10 PM,12:10 PM,FREE,BUSY
05/06/22,07:20 PM,07:20 PM,Brewers at Braves,Truist Park - Atlanta,"",05/06/22,05/06/22,10:20 PM,10:20 PM,FALSE,TRUE,05/06/22,06:20 PM,06:20 PM,FREE,BUSY
05/07/22,07:20 PM,07:20 PM,Brewers at Braves,Truist Park - Atlanta,"",05/07/22,05/07/22,10:20 PM,10:20 PM,FALSE,TRUE,05/07/22,06:20 PM,06:20 PM,FREE,BUSY
05/08/22,01:20 PM,01:20 PM,Brewers at Braves,Truist Park - Atlanta,"",05/08/22,05/08/22,04:20 PM,04:20 PM,FALSE,TRUE,05/08/22,12:20 PM,12:20 PM,FREE,BUSY
05/10/22,07:20 PM,07:20 PM,Red Sox at Braves,Truist Park - Atlanta,"",05/10/22,05/10/22,10:20 PM,10:20 PM,FALSE,TRUE,05/10/22,06:20 PM,06:20 PM,FREE,BUSY
05/11/22,07:20 PM,07:20 PM,Red Sox at Braves,Truist Park - Atlanta,"",05/11/22,05/11/22,10:20 PM,10:20 PM,FALSE,TRUE,05/11/22,06:20 PM,06:20 PM,FREE,BUSY
05/13/22,07:20 PM,07:20 PM,Padres at Braves,Truist Park - Atlanta,"",05/13/22,05/13/22,10:20 PM,10:20 PM,FALSE,TRUE,05/13/22,06:20 PM,06:20 PM,FREE,BUSY
05/14/22,04:05 PM,04:05 PM,Padres at Braves,Truist Park - Atlanta,"Local TV: FS1",05/14/22,05/14/22,07:05 PM,07:05 PM,FALSE,TRUE,05/14/22,03:05 PM,03:05 PM,FREE,BUSY
05/15/22,01:20 PM,01:20 PM,Padres at Braves,Truist Park - Atlanta,"",05/15/22,05/15/22,04:20 PM,04:20 PM,FALSE,TRUE,05/15/22,12:20 PM,12:20 PM,FREE,BUSY
05/16/22,07:40 PM,07:40 PM,Braves at Brewers,American Family Field - Milwaukee,"",05/16/22,05/16/22,10:40 PM,10:40 PM,FALSE,TRUE,05/16/22,06:40 PM,06:40 PM,FREE,BUSY
05/17/22,07:40 PM,07:40 PM,Braves at Brewers,American Family Field - Milwaukee,"",05/17/22,05/17/22,10:40 PM,10:40 PM,FALSE,TRUE,05/17/22,06:40 PM,06:40 PM,FREE,BUSY
05/18/22,01:10 PM,01:10 PM,Braves at Brewers,American Family Field - Milwaukee,"",05/18/22,05/18/22,04:10 PM,04:10 PM,FALSE,TRUE,05/18/22,12:10 PM,12:10 PM,FREE,BUSY
05/20/22,06:40 PM,06:40 PM,Braves at Marlins,loanDepot park - Miami,"",05/20/22,05/20/22,09:40 PM,09:40 PM,FALSE,TRUE,05/20/22,05:40 PM,05:40 PM,FREE,BUSY
05/21/22,06:10 PM,06:10 PM,Braves at Marlins,loanDepot park - Miami,"",05/21/22,05/21/22,09:10 PM,09:10 PM,FALSE,TRUE,05/21/22,05:10 PM,05:10 PM,FREE,BUSY
05/22/22,01:10 PM,01:10 PM,Braves at Marlins,loanDepot park - Miami,"",05/22/22,05/22/22,04:10 PM,04:10 PM,FALSE,TRUE,05/22/22,12:10 PM,12:10 PM,FREE,BUSY
05/23/22,07:20 PM,07:20 PM,Phillies at Braves,Truist Park - Atlanta,"",05/23/22,05/23/22,10:20 PM,10:20 PM,FALSE,TRUE,05/23/22,06:20 PM,06:20 PM,FREE,BUSY
05/24/22,07:20 PM,07:20 PM,Phillies at Braves,Truist Park - Atlanta,"",05/24/22,05/24/22,10:20 PM,10:20 PM,FALSE,TRUE,05/24/22,06:20 PM,06:20 PM,FREE,BUSY
05/25/22,07:20 PM,07:20 PM,Phillies at Braves,Truist Park - Atlanta,"",05/25/22,05/25/22,10:20 PM,10:20 PM,FALSE,TRUE,05/25/22,06:20 PM,06:20 PM,FREE,BUSY
05/26/22,07:20 PM,07:20 PM,Phillies at Braves,Truist Park - Atlanta,"",05/26/22,05/26/22,10:20 PM,10:20 PM,FALSE,TRUE,05/26/22,06:20 PM,06:20 PM,FREE,BUSY
05/27/22,07:20 PM,07:20 PM,Marlins at Braves,Truist Park - Atlanta,"",05/27/22,05/27/22,10:20 PM,10:20 PM,FALSE,TRUE,05/27/22,06:20 PM,06:20 PM,FREE,BUSY
05/28/22,04:10 PM,04:10 PM,Marlins at Braves,Truist Park - Atlanta,"",05/28/22,05/28/22,07:10 PM,07:10 PM,FALSE,TRUE,05/28/22,03:10 PM,03:10 PM,FREE,BUSY
05/29/22,01:20 PM,01:20 PM,Marlins at Braves,Truist Park - Atlanta,"",05/29/22,05/29/22,04:20 PM,04:20 PM,FALSE,TRUE,05/29/22,12:20 PM,12:20 PM,FREE,BUSY
05/30/22,,,Braves at D-backs - Time TBD,Chase Field - Phoenix,"",05/30/22,05/30/22,,,FALSE,TRUE,05/30/22,,,FREE,BUSY
05/31/22,,,Braves at D-backs - Time TBD,Chase Field - Phoenix,"",05/31/22,05/31/22,,,FALSE,TRUE,05/31/22,,,FREE,BUSY
06/01/22,,,Braves at D-backs - Time TBD,Chase Field - Phoenix,"",06/01/22,06/01/22,,,FALSE,TRUE,06/01/22,,,FREE,BUSY
06/02/22,08:40 PM,08:40 PM,Braves at Rockies,Coors Field - Denver,"",06/02/22,06/02/22,11:40 PM,11:40 PM,FALSE,TRUE,06/02/22,07:40 PM,07:40 PM,FREE,BUSY
06/03/22,08:40 PM,08:40 PM,Braves at Rockies,Coors Field - Denver,"",06/03/22,06/03/22,11:40 PM,11:40 PM,FALSE,TRUE,06/03/22,07:40 PM,07:40 PM,FREE,BUSY
06/04/22,09:10 PM,09:10 PM,Braves at Rockies,Coors Field - Denver,"",06/05/22,06/05/22,12:10 AM,12:10 AM,FALSE,TRUE,06/04/22,08:10 PM,08:10 PM,FREE,BUSY
06/05/22,03:10 PM,03:10 PM,Braves at Rockies,Coors Field - Denver,"",06/05/22,06/05/22,06:10 PM,06:10 PM,FALSE,TRUE,06/05/22,02:10 PM,02:10 PM,FREE,BUSY
06/07/22,07:20 PM,07:20 PM,Athletics at Braves,Truist Park - Atlanta,"",06/07/22,06/07/22,10:20 PM,10:20 PM,FALSE,TRUE,06/07/22,06:20 PM,06:20 PM,FREE,BUSY
06/08/22,07:20 PM,07:20 PM,Athletics at Braves,Truist Park - Atlanta,"",06/08/22,06/08/22,10:20 PM,10:20 PM,FALSE,TRUE,06/08/22,06:20 PM,06:20 PM,FREE,BUSY
06/09/22,07:20 PM,07:20 PM,Pirates at Braves,Truist Park - Atlanta,"",06/09/22,06/09/22,10:20 PM,10:20 PM,FALSE,TRUE,06/09/22,06:20 PM,06:20 PM,FREE,BUSY
06/10/22,07:20 PM,07:20 PM,Pirates at Braves,Truist Park - Atlanta,"",06/10/22,06/10/22,10:20 PM,10:20 PM,FALSE,TRUE,06/10/22,06:20 PM,06:20 PM,FREE,BUSY
06/11/22,04:10 PM,04:10 PM,Pirates at Braves,Truist Park - Atlanta,"",06/11/22,06/11/22,07:10 PM,07:10 PM,FALSE,TRUE,06/11/22,03:10 PM,03:10 PM,FREE,BUSY
06/12/22,01:20 PM,01:20 PM,Pirates at Braves,Truist Park - Atlanta,"",06/12/22,06/12/22,04:20 PM,04:20 PM,FALSE,TRUE,06/12/22,12:20 PM,12:20 PM,FREE,BUSY
06/13/22,,,Braves at Nationals - Time TBD,Nationals Park - Washington,"",06/13/22,06/13/22,,,FALSE,TRUE,06/13/22,,,FREE,BUSY
06/14/22,,,Braves at Nationals - Time TBD,Nationals Park - Washington,"",06/14/22,06/14/22,,,FALSE,TRUE,06/14/22,,,FREE,BUSY
06/15/22,,,Braves at Nationals - Time TBD,Nationals Park - Washington,"",06/15/22,06/15/22,,,FALSE,TRUE,06/15/22,,,FREE,BUSY
06/17/22,02:20 PM,02:20 PM,Braves at Cubs,Wrigley Field - Chicago,"",06/17/22,06/17/22,05:20 PM,05:20 PM,FALSE,TRUE,06/17/22,01:20 PM,01:20 PM,FREE,BUSY
06/18/22,02:20 PM,02:20 PM,Braves at Cubs,Wrigley Field - Chicago,"",06/18/22,06/18/22,05:20 PM,05:20 PM,FALSE,TRUE,06/18/22,01:20 PM,01:20 PM,FREE,BUSY
06/19/22,02:20 PM,02:20 PM,Braves at Cubs,Wrigley Field - Chicago,"",06/19/22,06/19/22,05:20 PM,05:20 PM,FALSE,TRUE,06/19/22,01:20 PM,01:20 PM,FREE,BUSY
06/20/22,07:20 PM,07:20 PM,Giants at Braves,Truist Park - Atlanta,"",06/20/22,06/20/22,10:20 PM,10:20 PM,FALSE,TRUE,06/20/22,06:20 PM,06:20 PM,FREE,BUSY
06/21/22,07:20 PM,07:20 PM,Giants at Braves,Truist Park - Atlanta,"",06/21/22,06/21/22,10:20 PM,10:20 PM,FALSE,TRUE,06/21/22,06:20 PM,06:20 PM,FREE,BUSY
06/22/22,07:20 PM,07:20 PM,Giants at Braves,Truist Park - Atlanta,"",06/22/22,06/22/22,10:20 PM,10:20 PM,FALSE,TRUE,06/22/22,06:20 PM,06:20 PM,FREE,BUSY
06/23/22,12:20 PM,12:20 PM,Giants at Braves,Truist Park - Atlanta,"",06/23/22,06/23/22,03:20 PM,03:20 PM,FALSE,TRUE,06/23/22,11:20 AM,11:20 AM,FREE,BUSY
06/24/22,07:20 PM,07:20 PM,Dodgers at Braves,Truist Park - Atlanta,"",06/24/22,06/24/22,10:20 PM,10:20 PM,FALSE,TRUE,06/24/22,06:20 PM,06:20 PM,FREE,BUSY
06/25/22,07:15 PM,07:15 PM,Dodgers at Braves,Truist Park - Atlanta,"Local TV: FOX",06/25/22,06/25/22,10:15 PM,10:15 PM,FALSE,TRUE,06/25/22,06:15 PM,06:15 PM,FREE,BUSY
06/26/22,01:20 PM,01:20 PM,Dodgers at Braves,Truist Park - Atlanta,"",06/26/22,06/26/22,04:20 PM,04:20 PM,FALSE,TRUE,06/26/22,12:20 PM,12:20 PM,FREE,BUSY
06/28/22,07:05 PM,07:05 PM,Braves at Phillies,Citizens Bank Park - Philadelphia,"",06/28/22,06/28/22,10:05 PM,10:05 PM,FALSE,TRUE,06/28/22,06:05 PM,06:05 PM,FREE,BUSY
06/29/22,07:05 PM,07:05 PM,Braves at Phillies,Citizens Bank Park - Philadelphia,"",06/29/22,06/29/22,10:05 PM,10:05 PM,FALSE,TRUE,06/29/22,06:05 PM,06:05 PM,FREE,BUSY
06/30/22,06:05 PM,06:05 PM,Braves at Phillies,Citizens Bank Park - Philadelphia,"",06/30/22,06/30/22,09:05 PM,09:05 PM,FALSE,TRUE,06/30/22,05:05 PM,05:05 PM,FREE,BUSY
07/01/22,06:40 PM,06:40 PM,Braves at Reds,Great American Ball Park - Cincinnati,"",07/01/22,07/01/22,09:40 PM,09:40 PM,FALSE,TRUE,07/01/22,05:40 PM,05:40 PM,FREE,BUSY
07/02/22,04:10 PM,04:10 PM,Braves at Reds,Great American Ball Park - Cincinnati,"",07/02/22,07/02/22,07:10 PM,07:10 PM,FALSE,TRUE,07/02/22,03:10 PM,03:10 PM,FREE,BUSY
07/03/22,01:10 PM,01:10 PM,Braves at Reds,Great American Ball Park - Cincinnati,"",07/03/22,07/03/22,04:10 PM,04:10 PM,FALSE,TRUE,07/03/22,12:10 PM,12:10 PM,FREE,BUSY
07/04/22,07:20 PM,07:20 PM,Cardinals at Braves,Truist Park - Atlanta,"",07/04/22,07/04/22,10:20 PM,10:20 PM,FALSE,TRUE,07/04/22,06:20 PM,06:20 PM,FREE,BUSY
07/05/22,07:20 PM,07:20 PM,Cardinals at Braves,Truist Park - Atlanta,"",07/05/22,07/05/22,10:20 PM,10:20 PM,FALSE,TRUE,07/05/22,06:20 PM,06:20 PM,FREE,BUSY
07/06/22,07:20 PM,07:20 PM,Cardinals at Braves,Truist Park - Atlanta,"",07/06/22,07/06/22,10:20 PM,10:20 PM,FALSE,TRUE,07/06/22,06:20 PM,06:20 PM,FREE,BUSY
07/07/22,07:20 PM,07:20 PM,Cardinals at Braves,Truist Park - Atlanta,"",07/07/22,07/07/22,10:20 PM,10:20 PM,FALSE,TRUE,07/07/22,06:20 PM,06:20 PM,FREE,BUSY
07/08/22,07:20 PM,07:20 PM,Nationals at Braves,Truist Park - Atlanta,"",07/08/22,07/08/22,10:20 PM,10:20 PM,FALSE,TRUE,07/08/22,06:20 PM,06:20 PM,FREE,BUSY
07/09/22,04:10 PM,04:10 PM,Nationals at Braves,Truist Park - Atlanta,"",07/09/22,07/09/22,07:10 PM,07:10 PM,FALSE,TRUE,07/09/22,03:10 PM,03:10 PM,FREE,BUSY
07/10/22,01:20 PM,01:20 PM,Nationals at Braves,Truist Park - Atlanta,"",07/10/22,07/10/22,04:20 PM,04:20 PM,FALSE,TRUE,07/10/22,12:20 PM,12:20 PM,FREE,BUSY
07/11/22,07:20 PM,07:20 PM,Mets at Braves,Truist Park - Atlanta,"",07/11/22,07/11/22,10:20 PM,10:20 PM,FALSE,TRUE,07/11/22,06:20 PM,06:20 PM,FREE,BUSY
07/12/22,07:20 PM,07:20 PM,Mets at Braves,Truist Park - Atlanta,"",07/12/22,07/12/22,10:20 PM,10:20 PM,FALSE,TRUE,07/12/22,06:20 PM,06:20 PM,FREE,BUSY
07/13/22,12:20 PM,12:20 PM,Mets at Braves,Truist Park - Atlanta,"",07/13/22,07/13/22,03:20 PM,03:20 PM,FALSE,TRUE,07/13/22,11:20 AM,11:20 AM,FREE,BUSY
07/14/22,,,Braves at Nationals - Time TBD,Nationals Park - Washington,"",07/14/22,07/14/22,,,FALSE,TRUE,07/14/22,,,FREE,BUSY
07/15/22,,,Braves at Nationals - Time TBD,Nationals Park - Washington,"",07/15/22,07/15/22,,,FALSE,TRUE,07/15/22,,,FREE,BUSY
07/16/22,,,Braves at Nationals - Time TBD,Nationals Park - Washington,"",07/16/22,07/16/22,,,FALSE,TRUE,07/16/22,,,FREE,BUSY
07/17/22,,,Braves at Nationals - Time TBD,Nationals Park - Washington,"",07/17/22,07/17/22,,,FALSE,TRUE,07/17/22,,,FREE,BUSY
07/22/22,07:20 PM,07:20 PM,Angels at Braves,Truist Park - Atlanta,"",07/22/22,07/22/22,10:20 PM,10:20 PM,FALSE,TRUE,07/22/22,06:20 PM,06:20 PM,FREE,BUSY
07/23/22,07:20 PM,07:20 PM,Angels at Braves,Truist Park - Atlanta,"",07/23/22,07/23/22,10:20 PM,10:20 PM,FALSE,TRUE,07/23/22,06:20 PM,06:20 PM,FREE,BUSY
07/24/22,01:20 PM,01:20 PM,Angels at Braves,Truist Park - Atlanta,"",07/24/22,07/24/22,04:20 PM,04:20 PM,FALSE,TRUE,07/24/22,12:20 PM,12:20 PM,FREE,BUSY
07/25/22,07:05 PM,07:05 PM,Braves at Phillies,Citizens Bank Park - Philadelphia,"",07/25/22,07/25/22,10:05 PM,10:05 PM,FALSE,TRUE,07/25/22,06:05 PM,06:05 PM,FREE,BUSY
