START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
03/19/22,07:05 PM,07:05 PM,Marlins at Astros,The Ballpark of the Palm Beaches - West Palm Beach,"",03/19/22,03/19/22,10:05 PM,10:05 PM,FALSE,TRUE,03/19/22,06:05 PM,06:05 PM,FREE,BUSY
03/20/22,01:05 PM,01:05 PM,Nationals at Marlins,Roger Dean Chevrolet Stadium - Jupiter,"",03/20/22,03/20/22,04:05 PM,04:05 PM,FALSE,TRUE,03/20/22,12:05 PM,12:05 PM,FREE,BUSY
03/21/22,01:05 PM,01:05 PM,Marlins at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,"",03/21/22,03/21/22,04:05 PM,04:05 PM,FALSE,TRUE,03/21/22,12:05 PM,12:05 PM,FREE,BUSY
03/22/22,01:05 PM,01:05 PM,Red Sox at Marlins,Roger Dean Chevrolet Stadium - Jupiter,"",03/22/22,03/22/22,04:05 PM,04:05 PM,FALSE,TRUE,03/22/22,12:05 PM,12:05 PM,FREE,BUSY
03/24/22,01:05 PM,01:05 PM,Nationals at Marlins,Roger Dean Chevrolet Stadium - Jupiter,"",03/24/22,03/24/22,04:05 PM,04:05 PM,FALSE,TRUE,03/24/22,12:05 PM,12:05 PM,FREE,BUSY
03/25/22,06:05 PM,06:05 PM,Marlins at Cardinals,Roger Dean Chevrolet Stadium - Jupiter,"",03/25/22,03/25/22,09:05 PM,09:05 PM,FALSE,TRUE,03/25/22,05:05 PM,05:05 PM,FREE,BUSY
03/26/22,06:05 PM,06:05 PM,Mets at Marlins,Roger Dean Chevrolet Stadium - Jupiter,"",03/26/22,03/26/22,09:05 PM,09:05 PM,FALSE,TRUE,03/26/22,05:05 PM,05:05 PM,FREE,BUSY
03/27/22,01:05 PM,01:05 PM,Marlins at Nationals,The Ballpark of the Palm Beaches - West Palm Beach,"",03/27/22,03/27/22,04:05 PM,04:05 PM,FALSE,TRUE,03/27/22,12:05 PM,12:05 PM,FREE,BUSY
03/31/22,04:10 PM,04:10 PM,Braves at Marlins,loanDepot park - Miami,"",03/31/22,03/31/22,07:10 PM,07:10 PM,FALSE,TRUE,03/31/22,03:10 PM,03:10 PM,FREE,BUSY
04/01/22,06:40 PM,06:40 PM,Braves at Marlins,loanDepot park - Miami,"",04/01/22,04/01/22,09:40 PM,09:40 PM,FALSE,TRUE,04/01/22,05:40 PM,05:40 PM,FREE,BUSY
04/02/22,06:10 PM,06:10 PM,Braves at Marlins,loanDepot park - Miami,"",04/02/22,04/02/22,09:10 PM,09:10 PM,FALSE,TRUE,04/02/22,05:10 PM,05:10 PM,FREE,BUSY
04/03/22,01:10 PM,01:10 PM,Braves at Marlins,loanDepot park - Miami,"",04/03/22,04/03/22,04:10 PM,04:10 PM,FALSE,TRUE,04/03/22,12:10 PM,12:10 PM,FREE,BUSY
04/04/22,06:40 PM,06:40 PM,Rangers at Marlins,loanDepot park - Miami,"",04/04/22,04/04/22,09:40 PM,09:40 PM,FALSE,TRUE,04/04/22,05:40 PM,05:40 PM,FREE,BUSY
04/05/22,06:40 PM,06:40 PM,Rangers at Marlins,loanDepot park - Miami,"",04/05/22,04/05/22,09:40 PM,09:40 PM,FALSE,TRUE,04/05/22,05:40 PM,05:40 PM,FREE,BUSY
04/06/22,06:40 PM,06:40 PM,Rangers at Marlins,loanDepot park - Miami,"",04/06/22,04/06/22,09:40 PM,09:40 PM,FALSE,TRUE,04/06/22,05:40 PM,05:40 PM,FREE,BUSY
04/08/22,04:35 PM,04:35 PM,Marlins at Giants,Oracle Park - San Francisco,"",04/08/22,04/08/22,07:35 PM,07:35 PM,FALSE,TRUE,04/08/22,03:35 PM,03:35 PM,FREE,BUSY
04/09/22,04:05 PM,04:05 PM,Marlins at Giants,Oracle Park - San Francisco,"",04/09/22,04/09/22,07:05 PM,07:05 PM,FALSE,TRUE,04/09/22,03:05 PM,03:05 PM,FREE,BUSY
04/10/22,04:05 PM,04:05 PM,Marlins at Giants,Oracle Park - San Francisco,"",04/10/22,04/10/22,07:05 PM,07:05 PM,FALSE,TRUE,04/10/22,03:05 PM,03:05 PM,FREE,BUSY
04/11/22,09:38 PM,09:38 PM,Marlins at Angels,Angel Stadium - Anaheim,"",04/12/22,04/12/22,12:38 AM,12:38 AM,FALSE,TRUE,04/11/22,08:38 PM,08:38 PM,FREE,BUSY
04/12/22,07:07 PM,07:07 PM,Marlins at Angels,Angel Stadium - Anaheim,"",04/12/22,04/12/22,10:07 PM,10:07 PM,FALSE,TRUE,04/12/22,06:07 PM,06:07 PM,FREE,BUSY
04/14/22,06:40 PM,06:40 PM,Phillies at Marlins,loanDepot park - Miami,"",04/14/22,04/14/22,09:40 PM,09:40 PM,FALSE,TRUE,04/14/22,05:40 PM,05:40 PM,FREE,BUSY
04/15/22,06:40 PM,06:40 PM,Phillies at Marlins,loanDepot park - Miami,"",04/15/22,04/15/22,09:40 PM,09:40 PM,FALSE,TRUE,04/15/22,05:40 PM,05:40 PM,FREE,BUSY
04/16/22,06:10 PM,06:10 PM,Phillies at Marlins,loanDepot park - Miami,"",04/16/22,04/16/22,09:10 PM,09:10 PM,FALSE,TRUE,04/16/22,05:10 PM,05:10 PM,FREE,BUSY
04/17/22,01:10 PM,01:10 PM,Phillies at Marlins,loanDepot park - Miami,"",04/17/22,04/17/22,04:10 PM,04:10 PM,FALSE,TRUE,04/17/22,12:10 PM,12:10 PM,FREE,BUSY
04/19/22,06:40 PM,06:40 PM,Cardinals at Marlins,loanDepot park - Miami,"",04/19/22,04/19/22,09:40 PM,09:40 PM,FALSE,TRUE,04/19/22,05:40 PM,05:40 PM,FREE,BUSY
04/20/22,06:40 PM,06:40 PM,Cardinals at Marlins,loanDepot park - Miami,"",04/20/22,04/20/22,09:40 PM,09:40 PM,FALSE,TRUE,04/20/22,05:40 PM,05:40 PM,FREE,BUSY
04/21/22,06:40 PM,06:40 PM,Cardinals at Marlins,loanDepot park - Miami,"",04/21/22,04/21/22,09:40 PM,09:40 PM,FALSE,TRUE,04/21/22,05:40 PM,05:40 PM,FREE,BUSY
04/22/22,07:20 PM,07:20 PM,Marlins at Braves,Truist Park - Atlanta,"",04/22/22,04/22/22,10:20 PM,10:20 PM,FALSE,TRUE,04/22/22,06:20 PM,06:20 PM,FREE,BUSY
04/23/22,07:20 PM,07:20 PM,Marlins at Braves,Truist Park - Atlanta,"",04/23/22,04/23/22,10:20 PM,10:20 PM,FALSE,TRUE,04/23/22,06:20 PM,06:20 PM,FREE,BUSY
04/24/22,01:20 PM,01:20 PM,Marlins at Braves,Truist Park - Atlanta,"",04/24/22,04/24/22,04:20 PM,04:20 PM,FALSE,TRUE,04/24/22,12:20 PM,12:20 PM,FREE,BUSY
04/26/22,,,Marlins at Nationals - Time TBD,Nationals Park - Washington,"",04/26/22,04/26/22,,,FALSE,TRUE,04/26/22,,,FREE,BUSY
04/27/22,,,Marlins at Nationals - Time TBD,Nationals Park - Washington,"",04/27/22,04/27/22,,,FALSE,TRUE,04/27/22,,,FREE,BUSY
04/28/22,,,Marlins at Nationals - Time TBD,Nationals Park - Washington,"",04/28/22,04/28/22,,,FALSE,TRUE,04/28/22,,,FREE,BUSY
04/29/22,06:40 PM,06:40 PM,Mariners at Marlins,loanDepot park - Miami,"",04/29/22,04/29/22,09:40 PM,09:40 PM,FALSE,TRUE,04/29/22,05:40 PM,05:40 PM,FREE,BUSY
04/30/22,06:10 PM,06:10 PM,Mariners at Marlins,loanDepot park - Miami,"",04/30/22,04/30/22,09:10 PM,09:10 PM,FALSE,TRUE,04/30/22,05:10 PM,05:10 PM,FREE,BUSY
05/01/22,01:10 PM,01:10 PM,Mariners at Marlins,loanDepot park - Miami,"",05/01/22,05/01/22,04:10 PM,04:10 PM,FALSE,TRUE,05/01/22,12:10 PM,12:10 PM,FREE,BUSY
05/02/22,06:40 PM,06:40 PM,D-backs at Marlins,loanDepot park - Miami,"",05/02/22,05/02/22,09:40 PM,09:40 PM,FALSE,TRUE,05/02/22,05:40 PM,05:40 PM,FREE,BUSY
05/03/22,06:40 PM,06:40 PM,D-backs at Marlins,loanDepot park - Miami,"",05/03/22,05/03/22,09:40 PM,09:40 PM,FALSE,TRUE,05/03/22,05:40 PM,05:40 PM,FREE,BUSY
05/04/22,12:40 PM,12:40 PM,D-backs at Marlins,loanDepot park - Miami,"",05/04/22,05/04/22,03:40 PM,03:40 PM,FALSE,TRUE,05/04/22,11:40 AM,11:40 AM,FREE,BUSY
05/05/22,09:40 PM,09:40 PM,Marlins at Padres,Petco Park - San Diego,"",05/06/22,05/06/22,12:40 AM,12:40 AM,FALSE,TRUE,05/05/22,08:40 PM,08:40 PM,FREE,BUSY
05/06/22,09:40 PM,09:40 PM,Marlins at Padres,Petco Park - San Diego,"",05/07/22,05/07/22,12:40 AM,12:40 AM,FALSE,TRUE,05/06/22,08:40 PM,08:40 PM,FREE,BUSY
05/07/22,08:40 PM,08:40 PM,Marlins at Padres,Petco Park - San Diego,"",05/07/22,05/07/22,11:40 PM,11:40 PM,FALSE,TRUE,05/07/22,07:40 PM,07:40 PM,FREE,BUSY
05/08/22,04:10 PM,04:10 PM,Marlins at Padres,Petco Park - San Diego,"",05/08/22,05/08/22,07:10 PM,07:10 PM,FALSE,TRUE,05/08/22,03:10 PM,03:10 PM,FREE,BUSY
05/09/22,,,Marlins at D-backs - Time TBD,Chase Field - Phoenix,"",05/09/22,05/09/22,,,FALSE,TRUE,05/09/22,,,FREE,BUSY
05/10/22,,,Marlins at D-backs - Time TBD,Chase Field - Phoenix,"",05/10/22,05/10/22,,,FALSE,TRUE,05/10/22,,,FREE,BUSY
05/11/22,,,Marlins at D-backs - Time TBD,Chase Field - Phoenix,"",05/11/22,05/11/22,,,FALSE,TRUE,05/11/22,,,FREE,BUSY
05/13/22,06:40 PM,06:40 PM,Brewers at Marlins,loanDepot park - Miami,"",05/13/22,05/13/22,09:40 PM,09:40 PM,FALSE,TRUE,05/13/22,05:40 PM,05:40 PM,FREE,BUSY
05/14/22,06:10 PM,06:10 PM,Brewers at Marlins,loanDepot park - Miami,"",05/14/22,05/14/22,09:10 PM,09:10 PM,FALSE,TRUE,05/14/22,05:10 PM,05:10 PM,FREE,BUSY
05/15/22,01:10 PM,01:10 PM,Brewers at Marlins,loanDepot park - Miami,"",05/15/22,05/15/22,04:10 PM,04:10 PM,FALSE,TRUE,05/15/22,12:10 PM,12:10 PM,FREE,BUSY
05/16/22,06:40 PM,06:40 PM,Nationals at Marlins,loanDepot park - Miami,"",05/16/22,05/16/22,09:40 PM,09:40 PM,FALSE,TRUE,05/16/22,05:40 PM,05:40 PM,FREE,BUSY
05/17/22,06:40 PM,06:40 PM,Nationals at Marlins,loanDepot park - Miami,"",05/17/22,05/17/22,09:40 PM,09:40 PM,FALSE,TRUE,05/17/22,05:40 PM,05:40 PM,FREE,BUSY
05/18/22,06:40 PM,06:40 PM,Nationals at Marlins,loanDepot park - Miami,"",05/18/22,05/18/22,09:40 PM,09:40 PM,FALSE,TRUE,05/18/22,05:40 PM,05:40 PM,FREE,BUSY
05/20/22,06:40 PM,06:40 PM,Braves at Marlins,loanDepot park - Miami,"",05/20/22,05/20/22,09:40 PM,09:40 PM,FALSE,TRUE,05/20/22,05:40 PM,05:40 PM,FREE,BUSY
05/21/22,06:10 PM,06:10 PM,Braves at Marlins,loanDepot park - Miami,"",05/21/22,05/21/22,09:10 PM,09:10 PM,FALSE,TRUE,05/21/22,05:10 PM,05:10 PM,FREE,BUSY
05/22/22,01:10 PM,01:10 PM,Braves at Marlins,loanDepot park - Miami,"",05/22/22,05/22/22,04:10 PM,04:10 PM,FALSE,TRUE,05/22/22,12:10 PM,12:10 PM,FREE,BUSY
05/24/22,,,Marlins at Rays - Time TBD,Tropicana Field - St. Petersburg,"",05/24/22,05/24/22,,,FALSE,TRUE,05/24/22,,,FREE,BUSY
05/25/22,,,Marlins at Rays - Time TBD,Tropicana Field - St. Petersburg,"",05/25/22,05/25/22,,,FALSE,TRUE,05/25/22,,,FREE,BUSY
05/27/22,07:20 PM,07:20 PM,Marlins at Braves,Truist Park - Atlanta,"",05/27/22,05/27/22,10:20 PM,10:20 PM,FALSE,TRUE,05/27/22,06:20 PM,06:20 PM,FREE,BUSY
05/28/22,04:10 PM,04:10 PM,Marlins at Braves,Truist Park - Atlanta,"",05/28/22,05/28/22,07:10 PM,07:10 PM,FALSE,TRUE,05/28/22,03:10 PM,03:10 PM,FREE,BUSY
05/29/22,01:20 PM,01:20 PM,Marlins at Braves,Truist Park - Atlanta,"",05/29/22,05/29/22,04:20 PM,04:20 PM,FALSE,TRUE,05/29/22,12:20 PM,12:20 PM,FREE,BUSY
05/30/22,04:10 PM,04:10 PM,Marlins at Rockies,Coors Field - Denver,"",05/30/22,05/30/22,07:10 PM,07:10 PM,FALSE,TRUE,05/30/22,03:10 PM,03:10 PM,FREE,BUSY
05/31/22,08:40 PM,08:40 PM,Marlins at Rockies,Coors Field - Denver,"",05/31/22,05/31/22,11:40 PM,11:40 PM,FALSE,TRUE,05/31/22,07:40 PM,07:40 PM,FREE,BUSY
06/01/22,03:10 PM,03:10 PM,Marlins at Rockies,Coors Field - Denver,"",06/01/22,06/01/22,06:10 PM,06:10 PM,FALSE,TRUE,06/01/22,02:10 PM,02:10 PM,FREE,BUSY
06/02/22,06:40 PM,06:40 PM,Giants at Marlins,loanDepot park - Miami,"",06/02/22,06/02/22,09:40 PM,09:40 PM,FALSE,TRUE,06/02/22,05:40 PM,05:40 PM,FREE,BUSY
06/03/22,06:40 PM,06:40 PM,Giants at Marlins,loanDepot park - Miami,"",06/03/22,06/03/22,09:40 PM,09:40 PM,FALSE,TRUE,06/03/22,05:40 PM,05:40 PM,FREE,BUSY
06/04/22,04:10 PM,04:10 PM,Giants at Marlins,loanDepot park - Miami,"",06/04/22,06/04/22,07:10 PM,07:10 PM,FALSE,TRUE,06/04/22,03:10 PM,03:10 PM,FREE,BUSY
06/05/22,01:10 PM,01:10 PM,Giants at Marlins,loanDepot park - Miami,"",06/05/22,06/05/22,04:10 PM,04:10 PM,FALSE,TRUE,06/05/22,12:10 PM,12:10 PM,FREE,BUSY
06/07/22,06:40 PM,06:40 PM,Nationals at Marlins,loanDepot park - Miami,"",06/07/22,06/07/22,09:40 PM,09:40 PM,FALSE,TRUE,06/07/22,05:40 PM,05:40 PM,FREE,BUSY
06/08/22,06:40 PM,06:40 PM,Nationals at Marlins,loanDepot park - Miami,"",06/08/22,06/08/22,09:40 PM,09:40 PM,FALSE,TRUE,06/08/22,05:40 PM,05:40 PM,FREE,BUSY
06/09/22,06:40 PM,06:40 PM,Nationals at Marlins,loanDepot park - Miami,"",06/09/22,06/09/22,09:40 PM,09:40 PM,FALSE,TRUE,06/09/22,05:40 PM,05:40 PM,FREE,BUSY
06/10/22,,,Marlins at Astros - Time TBD,Minute Maid Park - Houston,"",06/10/22,06/10/22,,,FALSE,TRUE,06/10/22,,,FREE,BUSY
06/11/22,,,Marlins at Astros - Time TBD,Minute Maid Park - Houston,"",06/11/22,06/11/22,,,FALSE,TRUE,06/11/22,,,FREE,BUSY
06/12/22,,,Marlins at Astros - Time TBD,Minute Maid Park - Houston,"",06/12/22,06/12/22,,,FALSE,TRUE,06/12/22,,,FREE,BUSY
06/13/22,07:05 PM,07:05 PM,Marlins at Phillies,Citizens Bank Park - Philadelphia,"",06/13/22,06/13/22,10:05 PM,10:05 PM,FALSE,TRUE,06/13/22,06:05 PM,06:05 PM,FREE,BUSY
06/14/22,07:05 PM,07:05 PM,Marlins at Phillies,Citizens Bank Park - Philadelphia,"",06/14/22,06/14/22,10:05 PM,10:05 PM,FALSE,TRUE,06/14/22,06:05 PM,06:05 PM,FREE,BUSY
06/15/22,01:05 PM,01:05 PM,Marlins at Phillies,Citizens Bank Park - Philadelphia,"",06/15/22,06/15/22,04:05 PM,04:05 PM,FALSE,TRUE,06/15/22,12:05 PM,12:05 PM,FREE,BUSY
06/17/22,07:10 PM,07:10 PM,Marlins at Mets,Citi Field - Flushing,"",06/17/22,06/17/22,10:10 PM,10:10 PM,FALSE,TRUE,06/17/22,06:10 PM,06:10 PM,FREE,BUSY
06/18/22,04:10 PM,04:10 PM,Marlins at Mets,Citi Field - Flushing,"",06/18/22,06/18/22,07:10 PM,07:10 PM,FALSE,TRUE,06/18/22,03:10 PM,03:10 PM,FREE,BUSY
06/19/22,01:10 PM,01:10 PM,Marlins at Mets,Citi Field - Flushing,"",06/19/22,06/19/22,04:10 PM,04:10 PM,FALSE,TRUE,06/19/22,12:10 PM,12:10 PM,FREE,BUSY
06/20/22,01:10 PM,01:10 PM,Marlins at Mets,Citi Field - Flushing,"",06/20/22,06/20/22,04:10 PM,04:10 PM,FALSE,TRUE,06/20/22,12:10 PM,12:10 PM,FREE,BUSY
06/21/22,06:40 PM,06:40 PM,Rockies at Marlins,loanDepot park - Miami,"",06/21/22,06/21/22,09:40 PM,09:40 PM,FALSE,TRUE,06/21/22,05:40 PM,05:40 PM,FREE,BUSY
06/22/22,06:40 PM,06:40 PM,Rockies at Marlins,loanDepot park - Miami,"",06/22/22,06/22/22,09:40 PM,09:40 PM,FALSE,TRUE,06/22/22,05:40 PM,05:40 PM,FREE,BUSY
06/23/22,12:10 PM,12:10 PM,Rockies at Marlins,loanDepot park - Miami,"",06/23/22,06/23/22,03:10 PM,03:10 PM,FALSE,TRUE,06/23/22,11:10 AM,11:10 AM,FREE,BUSY
06/24/22,06:40 PM,06:40 PM,Mets at Marlins,loanDepot park - Miami,"",06/24/22,06/24/22,09:40 PM,09:40 PM,FALSE,TRUE,06/24/22,05:40 PM,05:40 PM,FREE,BUSY
06/25/22,04:10 PM,04:10 PM,Mets at Marlins,loanDepot park - Miami,"",06/25/22,06/25/22,07:10 PM,07:10 PM,FALSE,TRUE,06/25/22,03:10 PM,03:10 PM,FREE,BUSY
06/26/22,01:10 PM,01:10 PM,Mets at Marlins,loanDepot park - Miami,"",06/26/22,06/26/22,04:10 PM,04:10 PM,FALSE,TRUE,06/26/22,12:10 PM,12:10 PM,FREE,BUSY
06/27/22,07:45 PM,07:45 PM,Marlins at Cardinals,Busch Stadium - St. Louis,"",06/27/22,06/27/22,10:45 PM,10:45 PM,FALSE,TRUE,06/27/22,06:45 PM,06:45 PM,FREE,BUSY
06/28/22,07:45 PM,07:45 PM,Marlins at Cardinals,Busch Stadium - St. Louis,"",06/28/22,06/28/22,10:45 PM,10:45 PM,FALSE,TRUE,06/28/22,06:45 PM,06:45 PM,FREE,BUSY
06/29/22,07:45 PM,07:45 PM,Marlins at Cardinals,Busch Stadium - St. Louis,"",06/29/22,06/29/22,10:45 PM,10:45 PM,FALSE,TRUE,06/29/22,06:45 PM,06:45 PM,FREE,BUSY
07/01/22,,,Marlins at Nationals - Time TBD,Nationals Park - Washington,"",07/01/22,07/01/22,,,FALSE,TRUE,07/01/22,,,FREE,BUSY
07/02/22,,,Marlins at Nationals - Time TBD,Nationals Park - Washington,"",07/02/22,07/02/22,,,FALSE,TRUE,07/02/22,,,FREE,BUSY
07/03/22,,,Marlins at Nationals - Time TBD,Nationals Park - Washington,"",07/03/22,07/03/22,,,FALSE,TRUE,07/03/22,,,FREE,BUSY
07/04/22,,,Marlins at Nationals - Time TBD,Nationals Park - Washington,"",07/04/22,07/04/22,,,FALSE,TRUE,07/04/22,,,FREE,BUSY
07/05/22,06:40 PM,06:40 PM,Angels at Marlins,loanDepot park - Miami,"",07/05/22,07/05/22,09:40 PM,09:40 PM,FALSE,TRUE,07/05/22,05:40 PM,05:40 PM,FREE,BUSY
07/06/22,06:40 PM,06:40 PM,Angels at Marlins,loanDepot park - Miami,"",07/06/22,07/06/22,09:40 PM,09:40 PM,FALSE,TRUE,07/06/22,05:40 PM,05:40 PM,FREE,BUSY
07/07/22,07:10 PM,07:10 PM,Marlins at Mets,Citi Field - Flushing,"",07/07/22,07/07/22,10:10 PM,10:10 PM,FALSE,TRUE,07/07/22,06:10 PM,06:10 PM,FREE,BUSY
07/08/22,07:10 PM,07:10 PM,Marlins at Mets,Citi Field - Flushing,"",07/08/22,07/08/22,10:10 PM,10:10 PM,FALSE,TRUE,07/08/22,06:10 PM,06:10 PM,FREE,BUSY
07/09/22,04:10 PM,04:10 PM,Marlins at Mets,Citi Field - Flushing,"",07/09/22,07/09/22,07:10 PM,07:10 PM,FALSE,TRUE,07/09/22,03:10 PM,03:10 PM,FREE,BUSY
07/10/22,01:10 PM,01:10 PM,Marlins at Mets,Citi Field - Flushing,"",07/10/22,07/10/22,04:10 PM,04:10 PM,FALSE,TRUE,07/10/22,12:10 PM,12:10 PM,FREE,BUSY
07/11/22,06:40 PM,06:40 PM,Pirates at Marlins,loanDepot park - Miami,"",07/11/22,07/11/22,09:40 PM,09:40 PM,FALSE,TRUE,07/11/22,05:40 PM,05:40 PM,FREE,BUSY
07/12/22,06:40 PM,06:40 PM,Pirates at Marlins,loanDepot park - Miami,"",07/12/22,07/12/22,09:40 PM,09:40 PM,FALSE,TRUE,07/12/22,05:40 PM,05:40 PM,FREE,BUSY
07/13/22,06:40 PM,06:40 PM,Pirates at Marlins,loanDepot park - Miami,"",07/13/22,07/13/22,09:40 PM,09:40 PM,FALSE,TRUE,07/13/22,05:40 PM,05:40 PM,FREE,BUSY
07/14/22,12:10 PM,12:10 PM,Pirates at Marlins,loanDepot park - Miami,"",07/14/22,07/14/22,03:10 PM,03:10 PM,FALSE,TRUE,07/14/22,11:10 AM,11:10 AM,FREE,BUSY
07/15/22,06:40 PM,06:40 PM,Phillies at Marlins,loanDepot park - Miami,"",07/15/22,07/15/22,09:40 PM,09:40 PM,FALSE,TRUE,07/15/22,05:40 PM,05:40 PM,FREE,BUSY
07/16/22,04:10 PM,04:10 PM,Phillies at Marlins,loanDepot park - Miami,"",07/16/22,07/16/22,07:10 PM,07:10 PM,FALSE,TRUE,07/16/22,03:10 PM,03:10 PM,FREE,BUSY
07/17/22,01:10 PM,01:10 PM,Phillies at Marlins,loanDepot park - Miami,"",07/17/22,07/17/22,04:10 PM,04:10 PM,FALSE,TRUE,07/17/22,12:10 PM,12:10 PM,FREE,BUSY
