START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
03/24/22,,,Yankees at Rays - Time TBD,Charlotte Sports Park - Port Charlotte,"",03/24/22,03/24/22,,,FALSE,TRUE,03/24/22,,,FREE,BUSY
03/25/22,01:05 PM,01:05 PM,Nationals at Yankees,George M. Steinbrenner Field - Tampa,"",03/25/22,03/25/22,04:05 PM,04:05 PM,FALSE,TRUE,03/25/22,12:05 PM,12:05 PM,FREE,BUSY
03/26/22,06:07 PM,06:07 PM,Yankees at Blue Jays,TD Ballpark - Dunedin,"",03/26/22,03/26/22,09:07 PM,09:07 PM,FALSE,TRUE,03/26/22,05:07 PM,05:07 PM,FREE,BUSY
03/26/22,01:05 PM,01:05 PM,Phillies at Yankees,George M. Steinbrenner Field - Tampa,"",03/26/22,03/26/22,04:05 PM,04:05 PM,FALSE,TRUE,03/26/22,12:05 PM,12:05 PM,FREE,BUSY
03/27/22,,,Yankees at Tigers - Time TBD,Publix Field at Joker Marchant Stadium - Lakeland,"",03/27/22,03/27/22,,,FALSE,TRUE,03/27/22,,,FREE,BUSY
03/28/22,01:10 PM,01:10 PM,Yankees at Mets,Clover Park - Port St. Lucie,"",03/28/22,03/28/22,04:10 PM,04:10 PM,FALSE,TRUE,03/28/22,12:10 PM,12:10 PM,FREE,BUSY
03/29/22,01:05 PM,01:05 PM,Mets at Yankees,George M. Steinbrenner Field - Tampa,"",03/29/22,03/29/22,04:05 PM,04:05 PM,FALSE,TRUE,03/29/22,12:05 PM,12:05 PM,FREE,BUSY
03/31/22,04:05 PM,04:05 PM,Yankees at Rangers,Globe Life Field - Arlington,"",03/31/22,03/31/22,07:05 PM,07:05 PM,FALSE,TRUE,03/31/22,03:05 PM,03:05 PM,FREE,BUSY
04/01/22,08:05 PM,08:05 PM,Yankees at Rangers,Globe Life Field - Arlington,"",04/01/22,04/01/22,11:05 PM,11:05 PM,FALSE,TRUE,04/01/22,07:05 PM,07:05 PM,FREE,BUSY
04/02/22,02:35 PM,02:35 PM,Yankees at Rangers,Globe Life Field - Arlington,"",04/02/22,04/02/22,05:35 PM,05:35 PM,FALSE,TRUE,04/02/22,01:35 PM,01:35 PM,FREE,BUSY
04/03/22,02:35 PM,02:35 PM,Yankees at Rangers,Globe Life Field - Arlington,"",04/03/22,04/03/22,05:35 PM,05:35 PM,FALSE,TRUE,04/03/22,01:35 PM,01:35 PM,FREE,BUSY
04/04/22,,,Yankees at Astros - Time TBD,Minute Maid Park - Houston,"",04/04/22,04/04/22,,,FALSE,TRUE,04/04/22,,,FREE,BUSY
04/05/22,,,Yankees at Astros - Time TBD,Minute Maid Park - Houston,"",04/05/22,04/05/22,,,FALSE,TRUE,04/05/22,,,FREE,BUSY
04/06/22,,,Yankees at Astros - Time TBD,Minute Maid Park - Houston,"",04/06/22,04/06/22,,,FALSE,TRUE,04/06/22,,,FREE,BUSY
04/07/22,01:05 PM,01:05 PM,Red Sox at Yankees,Yankee Stadium - Bronx,"",04/07/22,04/07/22,04:05 PM,04:05 PM,FALSE,TRUE,04/07/22,12:05 PM,12:05 PM,FREE,BUSY
04/09/22,,,Red Sox at Yankees - Time TBD,Yankee Stadium - Bronx,"Local TV: FS1",04/09/22,04/09/22,,,FALSE,TRUE,04/09/22,,,FREE,BUSY
04/10/22,,,Red Sox at Yankees - Time TBD,Yankee Stadium - Bronx,"",04/10/22,04/10/22,,,FALSE,TRUE,04/10/22,,,FREE,BUSY
04/11/22,07:05 PM,07:05 PM,Blue Jays at Yankees,Yankee Stadium - Bronx,"",04/11/22,04/11/22,10:05 PM,10:05 PM,FALSE,TRUE,04/11/22,06:05 PM,06:05 PM,FREE,BUSY
04/12/22,07:05 PM,07:05 PM,Blue Jays at Yankees,Yankee Stadium - Bronx,"",04/12/22,04/12/22,10:05 PM,10:05 PM,FALSE,TRUE,04/12/22,06:05 PM,06:05 PM,FREE,BUSY
04/13/22,07:05 PM,07:05 PM,Blue Jays at Yankees,Yankee Stadium - Bronx,"",04/13/22,04/13/22,10:05 PM,10:05 PM,FALSE,TRUE,04/13/22,06:05 PM,06:05 PM,FREE,BUSY
04/14/22,07:05 PM,07:05 PM,Blue Jays at Yankees,Yankee Stadium - Bronx,"",04/14/22,04/14/22,10:05 PM,10:05 PM,FALSE,TRUE,04/14/22,06:05 PM,06:05 PM,FREE,BUSY
04/15/22,07:05 PM,07:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,"",04/15/22,04/15/22,10:05 PM,10:05 PM,FALSE,TRUE,04/15/22,06:05 PM,06:05 PM,FREE,BUSY
04/16/22,07:05 PM,07:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,"",04/16/22,04/16/22,10:05 PM,10:05 PM,FALSE,TRUE,04/16/22,06:05 PM,06:05 PM,FREE,BUSY
04/17/22,01:05 PM,01:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,"",04/17/22,04/17/22,04:05 PM,04:05 PM,FALSE,TRUE,04/17/22,12:05 PM,12:05 PM,FREE,BUSY
04/19/22,06:40 PM,06:40 PM,Yankees at Tigers,Comerica Park - Detroit,"",04/19/22,04/19/22,09:40 PM,09:40 PM,FALSE,TRUE,04/19/22,05:40 PM,05:40 PM,FREE,BUSY
04/20/22,06:40 PM,06:40 PM,Yankees at Tigers,Comerica Park - Detroit,"",04/20/22,04/20/22,09:40 PM,09:40 PM,FALSE,TRUE,04/20/22,05:40 PM,05:40 PM,FREE,BUSY
04/21/22,01:10 PM,01:10 PM,Yankees at Tigers,Comerica Park - Detroit,"",04/21/22,04/21/22,04:10 PM,04:10 PM,FALSE,TRUE,04/21/22,12:10 PM,12:10 PM,FREE,BUSY
04/22/22,07:05 PM,07:05 PM,Guardians at Yankees,Yankee Stadium - Bronx,"",04/22/22,04/22/22,10:05 PM,10:05 PM,FALSE,TRUE,04/22/22,06:05 PM,06:05 PM,FREE,BUSY
04/23/22,01:05 PM,01:05 PM,Guardians at Yankees,Yankee Stadium - Bronx,"",04/23/22,04/23/22,04:05 PM,04:05 PM,FALSE,TRUE,04/23/22,12:05 PM,12:05 PM,FREE,BUSY
04/24/22,01:05 PM,01:05 PM,Guardians at Yankees,Yankee Stadium - Bronx,"",04/24/22,04/24/22,04:05 PM,04:05 PM,FALSE,TRUE,04/24/22,12:05 PM,12:05 PM,FREE,BUSY
04/26/22,07:05 PM,07:05 PM,Orioles at Yankees,Yankee Stadium - Bronx,"",04/26/22,04/26/22,10:05 PM,10:05 PM,FALSE,TRUE,04/26/22,06:05 PM,06:05 PM,FREE,BUSY
04/27/22,07:05 PM,07:05 PM,Orioles at Yankees,Yankee Stadium - Bronx,"",04/27/22,04/27/22,10:05 PM,10:05 PM,FALSE,TRUE,04/27/22,06:05 PM,06:05 PM,FREE,BUSY
04/28/22,,,Orioles at Yankees - Time TBD,Yankee Stadium - Bronx,"",04/28/22,04/28/22,,,FALSE,TRUE,04/28/22,,,FREE,BUSY
04/29/22,,,Yankees at Royals - Time TBD,Kauffman Stadium - Kansas City,"",04/29/22,04/29/22,,,FALSE,TRUE,04/29/22,,,FREE,BUSY
04/30/22,,,Yankees at Royals - Time TBD,Kauffman Stadium - Kansas City,"",04/30/22,04/30/22,,,FALSE,TRUE,04/30/22,,,FREE,BUSY
05/01/22,,,Yankees at Royals - Time TBD,Kauffman Stadium - Kansas City,"",05/01/22,05/01/22,,,FALSE,TRUE,05/01/22,,,FREE,BUSY
05/02/22,07:07 PM,07:07 PM,Yankees at Blue Jays,Rogers Centre - Toronto,"",05/02/22,05/02/22,10:07 PM,10:07 PM,FALSE,TRUE,05/02/22,06:07 PM,06:07 PM,FREE,BUSY
05/03/22,07:07 PM,07:07 PM,Yankees at Blue Jays,Rogers Centre - Toronto,"",05/03/22,05/03/22,10:07 PM,10:07 PM,FALSE,TRUE,05/03/22,06:07 PM,06:07 PM,FREE,BUSY
05/04/22,07:07 PM,07:07 PM,Yankees at Blue Jays,Rogers Centre - Toronto,"",05/04/22,05/04/22,10:07 PM,10:07 PM,FALSE,TRUE,05/04/22,06:07 PM,06:07 PM,FREE,BUSY
05/06/22,07:05 PM,07:05 PM,Rangers at Yankees,Yankee Stadium - Bronx,"",05/06/22,05/06/22,10:05 PM,10:05 PM,FALSE,TRUE,05/06/22,06:05 PM,06:05 PM,FREE,BUSY
05/07/22,01:05 PM,01:05 PM,Rangers at Yankees,Yankee Stadium - Bronx,"",05/07/22,05/07/22,04:05 PM,04:05 PM,FALSE,TRUE,05/07/22,12:05 PM,12:05 PM,FREE,BUSY
05/08/22,01:05 PM,01:05 PM,Rangers at Yankees,Yankee Stadium - Bronx,"",05/08/22,05/08/22,04:05 PM,04:05 PM,FALSE,TRUE,05/08/22,12:05 PM,12:05 PM,FREE,BUSY
05/10/22,07:05 PM,07:05 PM,Blue Jays at Yankees,Yankee Stadium - Bronx,"",05/10/22,05/10/22,10:05 PM,10:05 PM,FALSE,TRUE,05/10/22,06:05 PM,06:05 PM,FREE,BUSY
05/11/22,,,Blue Jays at Yankees - Time TBD,Yankee Stadium - Bronx,"",05/11/22,05/11/22,,,FALSE,TRUE,05/11/22,,,FREE,BUSY
05/12/22,,,Yankees at White Sox - Time TBD,Guaranteed Rate Field - Chicago,"",05/12/22,05/12/22,,,FALSE,TRUE,05/12/22,,,FREE,BUSY
05/13/22,,,Yankees at White Sox - Time TBD,Guaranteed Rate Field - Chicago,"",05/13/22,05/13/22,,,FALSE,TRUE,05/13/22,,,FREE,BUSY
05/14/22,,,Yankees at White Sox - Time TBD,Guaranteed Rate Field - Chicago,"",05/14/22,05/14/22,,,FALSE,TRUE,05/14/22,,,FREE,BUSY
05/15/22,,,Yankees at White Sox - Time TBD,Guaranteed Rate Field - Chicago,"",05/15/22,05/15/22,,,FALSE,TRUE,05/15/22,,,FREE,BUSY
05/16/22,07:05 PM,07:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,"",05/16/22,05/16/22,10:05 PM,10:05 PM,FALSE,TRUE,05/16/22,06:05 PM,06:05 PM,FREE,BUSY
05/17/22,07:05 PM,07:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,"",05/17/22,05/17/22,10:05 PM,10:05 PM,FALSE,TRUE,05/17/22,06:05 PM,06:05 PM,FREE,BUSY
05/18/22,07:05 PM,07:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,"",05/18/22,05/18/22,10:05 PM,10:05 PM,FALSE,TRUE,05/18/22,06:05 PM,06:05 PM,FREE,BUSY
05/19/22,12:35 PM,12:35 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,"",05/19/22,05/19/22,03:35 PM,03:35 PM,FALSE,TRUE,05/19/22,11:35 AM,11:35 AM,FREE,BUSY
05/20/22,07:05 PM,07:05 PM,White Sox at Yankees,Yankee Stadium - Bronx,"",05/20/22,05/20/22,10:05 PM,10:05 PM,FALSE,TRUE,05/20/22,06:05 PM,06:05 PM,FREE,BUSY
05/21/22,01:05 PM,01:05 PM,White Sox at Yankees,Yankee Stadium - Bronx,"",05/21/22,05/21/22,04:05 PM,04:05 PM,FALSE,TRUE,05/21/22,12:05 PM,12:05 PM,FREE,BUSY
05/22/22,,,White Sox at Yankees - Time TBD,Yankee Stadium - Bronx,"",05/22/22,05/22/22,,,FALSE,TRUE,05/22/22,,,FREE,BUSY
05/23/22,07:05 PM,07:05 PM,Orioles at Yankees,Yankee Stadium - Bronx,"",05/23/22,05/23/22,10:05 PM,10:05 PM,FALSE,TRUE,05/23/22,06:05 PM,06:05 PM,FREE,BUSY
05/24/22,07:05 PM,07:05 PM,Orioles at Yankees,Yankee Stadium - Bronx,"",05/24/22,05/24/22,10:05 PM,10:05 PM,FALSE,TRUE,05/24/22,06:05 PM,06:05 PM,FREE,BUSY
05/25/22,07:05 PM,07:05 PM,Orioles at Yankees,Yankee Stadium - Bronx,"",05/25/22,05/25/22,10:05 PM,10:05 PM,FALSE,TRUE,05/25/22,06:05 PM,06:05 PM,FREE,BUSY
05/26/22,,,Yankees at Rays - Time TBD,Tropicana Field - St. Petersburg,"",05/26/22,05/26/22,,,FALSE,TRUE,05/26/22,,,FREE,BUSY
05/27/22,,,Yankees at Rays - Time TBD,Tropicana Field - St. Petersburg,"",05/27/22,05/27/22,,,FALSE,TRUE,05/27/22,,,FREE,BUSY
05/28/22,,,Yankees at Rays - Time TBD,Tropicana Field - St. Petersburg,"",05/28/22,05/28/22,,,FALSE,TRUE,05/28/22,,,FREE,BUSY
05/29/22,,,Yankees at Rays - Time TBD,Tropicana Field - St. Petersburg,"",05/29/22,05/29/22,,,FALSE,TRUE,05/29/22,,,FREE,BUSY
05/31/22,07:05 PM,07:05 PM,Angels at Yankees,Yankee Stadium - Bronx,"",05/31/22,05/31/22,10:05 PM,10:05 PM,FALSE,TRUE,05/31/22,06:05 PM,06:05 PM,FREE,BUSY
06/01/22,07:05 PM,07:05 PM,Angels at Yankees,Yankee Stadium - Bronx,"",06/01/22,06/01/22,10:05 PM,10:05 PM,FALSE,TRUE,06/01/22,06:05 PM,06:05 PM,FREE,BUSY
06/02/22,07:05 PM,07:05 PM,Angels at Yankees,Yankee Stadium - Bronx,"",06/02/22,06/02/22,10:05 PM,10:05 PM,FALSE,TRUE,06/02/22,06:05 PM,06:05 PM,FREE,BUSY
06/03/22,07:05 PM,07:05 PM,Tigers at Yankees,Yankee Stadium - Bronx,"",06/03/22,06/03/22,10:05 PM,10:05 PM,FALSE,TRUE,06/03/22,06:05 PM,06:05 PM,FREE,BUSY
06/04/22,01:05 PM,01:05 PM,Tigers at Yankees,Yankee Stadium - Bronx,"",06/04/22,06/04/22,04:05 PM,04:05 PM,FALSE,TRUE,06/04/22,12:05 PM,12:05 PM,FREE,BUSY
06/05/22,01:05 PM,01:05 PM,Tigers at Yankees,Yankee Stadium - Bronx,"",06/05/22,06/05/22,04:05 PM,04:05 PM,FALSE,TRUE,06/05/22,12:05 PM,12:05 PM,FREE,BUSY
06/07/22,07:40 PM,07:40 PM,Yankees at Twins,Target Field - Minneapolis,"",06/07/22,06/07/22,10:40 PM,10:40 PM,FALSE,TRUE,06/07/22,06:40 PM,06:40 PM,FREE,BUSY
06/08/22,07:40 PM,07:40 PM,Yankees at Twins,Target Field - Minneapolis,"",06/08/22,06/08/22,10:40 PM,10:40 PM,FALSE,TRUE,06/08/22,06:40 PM,06:40 PM,FREE,BUSY
06/09/22,07:40 PM,07:40 PM,Yankees at Twins,Target Field - Minneapolis,"",06/09/22,06/09/22,10:40 PM,10:40 PM,FALSE,TRUE,06/09/22,06:40 PM,06:40 PM,FREE,BUSY
06/10/22,07:05 PM,07:05 PM,Cubs at Yankees,Yankee Stadium - Bronx,"",06/10/22,06/10/22,10:05 PM,10:05 PM,FALSE,TRUE,06/10/22,06:05 PM,06:05 PM,FREE,BUSY
06/11/22,07:15 PM,07:15 PM,Cubs at Yankees,Yankee Stadium - Bronx,"Local TV: FOX",06/11/22,06/11/22,10:15 PM,10:15 PM,FALSE,TRUE,06/11/22,06:15 PM,06:15 PM,FREE,BUSY
06/12/22,,,Cubs at Yankees - Time TBD,Yankee Stadium - Bronx,"",06/12/22,06/12/22,,,FALSE,TRUE,06/12/22,,,FREE,BUSY
06/14/22,07:05 PM,07:05 PM,Rays at Yankees,Yankee Stadium - Bronx,"",06/14/22,06/14/22,10:05 PM,10:05 PM,FALSE,TRUE,06/14/22,06:05 PM,06:05 PM,FREE,BUSY
06/15/22,07:05 PM,07:05 PM,Rays at Yankees,Yankee Stadium - Bronx,"",06/15/22,06/15/22,10:05 PM,10:05 PM,FALSE,TRUE,06/15/22,06:05 PM,06:05 PM,FREE,BUSY
06/16/22,07:05 PM,07:05 PM,Rays at Yankees,Yankee Stadium - Bronx,"",06/16/22,06/16/22,10:05 PM,10:05 PM,FALSE,TRUE,06/16/22,06:05 PM,06:05 PM,FREE,BUSY
06/17/22,07:07 PM,07:07 PM,Yankees at Blue Jays,Rogers Centre - Toronto,"",06/17/22,06/17/22,10:07 PM,10:07 PM,FALSE,TRUE,06/17/22,06:07 PM,06:07 PM,FREE,BUSY
06/18/22,03:07 PM,03:07 PM,Yankees at Blue Jays,Rogers Centre - Toronto,"",06/18/22,06/18/22,06:07 PM,06:07 PM,FALSE,TRUE,06/18/22,02:07 PM,02:07 PM,FREE,BUSY
06/19/22,01:07 PM,01:07 PM,Yankees at Blue Jays,Rogers Centre - Toronto,"",06/19/22,06/19/22,04:07 PM,04:07 PM,FALSE,TRUE,06/19/22,12:07 PM,12:07 PM,FREE,BUSY
06/20/22,,,Yankees at Rays - Time TBD,Tropicana Field - St. Petersburg,"",06/20/22,06/20/22,,,FALSE,TRUE,06/20/22,,,FREE,BUSY
06/21/22,,,Yankees at Rays - Time TBD,Tropicana Field - St. Petersburg,"",06/21/22,06/21/22,,,FALSE,TRUE,06/21/22,,,FREE,BUSY
06/22/22,,,Yankees at Rays - Time TBD,Tropicana Field - St. Petersburg,"",06/22/22,06/22/22,,,FALSE,TRUE,06/22/22,,,FREE,BUSY
06/23/22,07:05 PM,07:05 PM,Astros at Yankees,Yankee Stadium - Bronx,"",06/23/22,06/23/22,10:05 PM,10:05 PM,FALSE,TRUE,06/23/22,06:05 PM,06:05 PM,FREE,BUSY
06/24/22,07:05 PM,07:05 PM,Astros at Yankees,Yankee Stadium - Bronx,"",06/24/22,06/24/22,10:05 PM,10:05 PM,FALSE,TRUE,06/24/22,06:05 PM,06:05 PM,FREE,BUSY
06/25/22,01:05 PM,01:05 PM,Astros at Yankees,Yankee Stadium - Bronx,"",06/25/22,06/25/22,04:05 PM,04:05 PM,FALSE,TRUE,06/25/22,12:05 PM,12:05 PM,FREE,BUSY
06/26/22,,,Astros at Yankees - Time TBD,Yankee Stadium - Bronx,"",06/26/22,06/26/22,,,FALSE,TRUE,06/26/22,,,FREE,BUSY
06/27/22,07:05 PM,07:05 PM,Athletics at Yankees,Yankee Stadium - Bronx,"",06/27/22,06/27/22,10:05 PM,10:05 PM,FALSE,TRUE,06/27/22,06:05 PM,06:05 PM,FREE,BUSY
06/28/22,07:05 PM,07:05 PM,Athletics at Yankees,Yankee Stadium - Bronx,"",06/28/22,06/28/22,10:05 PM,10:05 PM,FALSE,TRUE,06/28/22,06:05 PM,06:05 PM,FREE,BUSY
06/29/22,01:05 PM,01:05 PM,Athletics at Yankees,Yankee Stadium - Bronx,"",06/29/22,06/29/22,04:05 PM,04:05 PM,FALSE,TRUE,06/29/22,12:05 PM,12:05 PM,FREE,BUSY
07/01/22,,,Yankees at Guardians - Time TBD,Progressive Field - Cleveland,"",07/01/22,07/01/22,,,FALSE,TRUE,07/01/22,,,FREE,BUSY
07/02/22,,,Yankees at Guardians - Time TBD,Progressive Field - Cleveland,"",07/02/22,07/02/22,,,FALSE,TRUE,07/02/22,,,FREE,BUSY
07/03/22,,,Yankees at Guardians - Time TBD,Progressive Field - Cleveland,"",07/03/22,07/03/22,,,FALSE,TRUE,07/03/22,,,FREE,BUSY
07/05/22,07:05 PM,07:05 PM,Yankees at Pirates,PNC Park - Pittsburgh,"",07/05/22,07/05/22,10:05 PM,10:05 PM,FALSE,TRUE,07/05/22,06:05 PM,06:05 PM,FREE,BUSY
07/06/22,07:05 PM,07:05 PM,Yankees at Pirates,PNC Park - Pittsburgh,"",07/06/22,07/06/22,10:05 PM,10:05 PM,FALSE,TRUE,07/06/22,06:05 PM,06:05 PM,FREE,BUSY
07/07/22,07:10 PM,07:10 PM,Yankees at Red Sox,Fenway Park - Boston,"",07/07/22,07/07/22,10:10 PM,10:10 PM,FALSE,TRUE,07/07/22,06:10 PM,06:10 PM,FREE,BUSY
07/08/22,07:10 PM,07:10 PM,Yankees at Red Sox,Fenway Park - Boston,"",07/08/22,07/08/22,10:10 PM,10:10 PM,FALSE,TRUE,07/08/22,06:10 PM,06:10 PM,FREE,BUSY
07/09/22,07:15 PM,07:15 PM,Yankees at Red Sox,Fenway Park - Boston,"Local TV: FOX",07/09/22,07/09/22,10:15 PM,10:15 PM,FALSE,TRUE,07/09/22,06:15 PM,06:15 PM,FREE,BUSY
07/10/22,07:08 PM,07:08 PM,Yankees at Red Sox,Fenway Park - Boston,"",07/10/22,07/10/22,10:08 PM,10:08 PM,FALSE,TRUE,07/10/22,06:08 PM,06:08 PM,FREE,BUSY
07/12/22,07:05 PM,07:05 PM,Reds at Yankees,Yankee Stadium - Bronx,"",07/12/22,07/12/22,10:05 PM,10:05 PM,FALSE,TRUE,07/12/22,06:05 PM,06:05 PM,FREE,BUSY
07/13/22,07:05 PM,07:05 PM,Reds at Yankees,Yankee Stadium - Bronx,"",07/13/22,07/13/22,10:05 PM,10:05 PM,FALSE,TRUE,07/13/22,06:05 PM,06:05 PM,FREE,BUSY
07/14/22,07:05 PM,07:05 PM,Reds at Yankees,Yankee Stadium - Bronx,"",07/14/22,07/14/22,10:05 PM,10:05 PM,FALSE,TRUE,07/14/22,06:05 PM,06:05 PM,FREE,BUSY
07/15/22,07:05 PM,07:05 PM,Red Sox at Yankees,Yankee Stadium - Bronx,"",07/15/22,07/15/22,10:05 PM,10:05 PM,FALSE,TRUE,07/15/22,06:05 PM,06:05 PM,FREE,BUSY
