START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
03/24/22,,,Pirates at Red Sox - Time TBD,JetBlue Park - Ft. Myers,"",03/24/22,03/24/22,,,FALSE,TRUE,03/24/22,,,FREE,BUSY
03/25/22,01:05 PM,01:05 PM,Phillies at Pirates,LECOM Park - Bradenton,"",03/25/22,03/25/22,04:05 PM,04:05 PM,FALSE,TRUE,03/25/22,12:05 PM,12:05 PM,FREE,BUSY
03/26/22,01:05 PM,01:05 PM,Tigers at Pirates,LECOM Park - Bradenton,"",03/26/22,03/26/22,04:05 PM,04:05 PM,FALSE,TRUE,03/26/22,12:05 PM,12:05 PM,FREE,BUSY
03/27/22,01:05 PM,01:05 PM,Pirates at Orioles,Ed Smith Stadium - Sarasota,"",03/27/22,03/27/22,04:05 PM,04:05 PM,FALSE,TRUE,03/27/22,12:05 PM,12:05 PM,FREE,BUSY
03/28/22,,,Pirates at Braves - Time TBD,CoolToday Park - North Port,"",03/28/22,03/28/22,,,FALSE,TRUE,03/28/22,,,FREE,BUSY
03/29/22,01:05 PM,01:05 PM,Braves at Pirates,LECOM Park - Bradenton,"",03/29/22,03/29/22,04:05 PM,04:05 PM,FALSE,TRUE,03/29/22,12:05 PM,12:05 PM,FREE,BUSY
03/31/22,01:05 PM,01:05 PM,Cardinals at Pirates,PNC Park - Pittsburgh,"",03/31/22,03/31/22,04:05 PM,04:05 PM,FALSE,TRUE,03/31/22,12:05 PM,12:05 PM,FREE,BUSY
04/02/22,04:05 PM,04:05 PM,Cardinals at Pirates,PNC Park - Pittsburgh,"",04/02/22,04/02/22,07:05 PM,07:05 PM,FALSE,TRUE,04/02/22,03:05 PM,03:05 PM,FREE,BUSY
04/03/22,01:05 PM,01:05 PM,Cardinals at Pirates,PNC Park - Pittsburgh,"",04/03/22,04/03/22,04:05 PM,04:05 PM,FALSE,TRUE,04/03/22,12:05 PM,12:05 PM,FREE,BUSY
04/04/22,06:40 PM,06:40 PM,Pirates at Reds,Great American Ball Park - Cincinnati,"",04/04/22,04/04/22,09:40 PM,09:40 PM,FALSE,TRUE,04/04/22,05:40 PM,05:40 PM,FREE,BUSY
04/05/22,06:40 PM,06:40 PM,Pirates at Reds,Great American Ball Park - Cincinnati,"",04/05/22,04/05/22,09:40 PM,09:40 PM,FALSE,TRUE,04/05/22,05:40 PM,05:40 PM,FREE,BUSY
04/06/22,06:40 PM,06:40 PM,Pirates at Reds,Great American Ball Park - Cincinnati,"",04/06/22,04/06/22,09:40 PM,09:40 PM,FALSE,TRUE,04/06/22,05:40 PM,05:40 PM,FREE,BUSY
04/07/22,04:15 PM,04:15 PM,Pirates at Cardinals,Busch Stadium - St. Louis,"",04/07/22,04/07/22,07:15 PM,07:15 PM,FALSE,TRUE,04/07/22,03:15 PM,03:15 PM,FREE,BUSY
04/09/22,02:15 PM,02:15 PM,Pirates at Cardinals,Busch Stadium - St. Louis,"",04/09/22,04/09/22,05:15 PM,05:15 PM,FALSE,TRUE,04/09/22,01:15 PM,01:15 PM,FREE,BUSY
04/10/22,02:15 PM,02:15 PM,Pirates at Cardinals,Busch Stadium - St. Louis,"",04/10/22,04/10/22,05:15 PM,05:15 PM,FALSE,TRUE,04/10/22,01:15 PM,01:15 PM,FREE,BUSY
04/11/22,07:45 PM,07:45 PM,Pirates at Cardinals,Busch Stadium - St. Louis,"",04/11/22,04/11/22,10:45 PM,10:45 PM,FALSE,TRUE,04/11/22,06:45 PM,06:45 PM,FREE,BUSY
04/12/22,06:35 PM,06:35 PM,Cubs at Pirates,PNC Park - Pittsburgh,"",04/12/22,04/12/22,09:35 PM,09:35 PM,FALSE,TRUE,04/12/22,05:35 PM,05:35 PM,FREE,BUSY
04/13/22,12:35 PM,12:35 PM,Cubs at Pirates,PNC Park - Pittsburgh,"",04/13/22,04/13/22,03:35 PM,03:35 PM,FALSE,TRUE,04/13/22,11:35 AM,11:35 AM,FREE,BUSY
04/14/22,06:35 PM,06:35 PM,Nationals at Pirates,PNC Park - Pittsburgh,"",04/14/22,04/14/22,09:35 PM,09:35 PM,FALSE,TRUE,04/14/22,05:35 PM,05:35 PM,FREE,BUSY
04/15/22,06:35 PM,06:35 PM,Nationals at Pirates,PNC Park - Pittsburgh,"",04/15/22,04/15/22,09:35 PM,09:35 PM,FALSE,TRUE,04/15/22,05:35 PM,05:35 PM,FREE,BUSY
04/16/22,06:35 PM,06:35 PM,Nationals at Pirates,PNC Park - Pittsburgh,"",04/16/22,04/16/22,09:35 PM,09:35 PM,FALSE,TRUE,04/16/22,05:35 PM,05:35 PM,FREE,BUSY
04/17/22,01:05 PM,01:05 PM,Nationals at Pirates,PNC Park - Pittsburgh,"",04/17/22,04/17/22,04:05 PM,04:05 PM,FALSE,TRUE,04/17/22,12:05 PM,12:05 PM,FREE,BUSY
04/18/22,07:40 PM,07:40 PM,Pirates at Brewers,American Family Field - Milwaukee,"",04/18/22,04/18/22,10:40 PM,10:40 PM,FALSE,TRUE,04/18/22,06:40 PM,06:40 PM,FREE,BUSY
04/19/22,07:40 PM,07:40 PM,Pirates at Brewers,American Family Field - Milwaukee,"",04/19/22,04/19/22,10:40 PM,10:40 PM,FALSE,TRUE,04/19/22,06:40 PM,06:40 PM,FREE,BUSY
04/20/22,01:40 PM,01:40 PM,Pirates at Brewers,American Family Field - Milwaukee,"",04/20/22,04/20/22,04:40 PM,04:40 PM,FALSE,TRUE,04/20/22,12:40 PM,12:40 PM,FREE,BUSY
04/21/22,07:40 PM,07:40 PM,Pirates at Cubs,Wrigley Field - Chicago,"",04/21/22,04/21/22,10:40 PM,10:40 PM,FALSE,TRUE,04/21/22,06:40 PM,06:40 PM,FREE,BUSY
04/22/22,02:20 PM,02:20 PM,Pirates at Cubs,Wrigley Field - Chicago,"",04/22/22,04/22/22,05:20 PM,05:20 PM,FALSE,TRUE,04/22/22,01:20 PM,01:20 PM,FREE,BUSY
04/23/22,02:20 PM,02:20 PM,Pirates at Cubs,Wrigley Field - Chicago,"",04/23/22,04/23/22,05:20 PM,05:20 PM,FALSE,TRUE,04/23/22,01:20 PM,01:20 PM,FREE,BUSY
04/24/22,02:20 PM,02:20 PM,Pirates at Cubs,Wrigley Field - Chicago,"",04/24/22,04/24/22,05:20 PM,05:20 PM,FALSE,TRUE,04/24/22,01:20 PM,01:20 PM,FREE,BUSY
04/26/22,06:35 PM,06:35 PM,Brewers at Pirates,PNC Park - Pittsburgh,"",04/26/22,04/26/22,09:35 PM,09:35 PM,FALSE,TRUE,04/26/22,05:35 PM,05:35 PM,FREE,BUSY
04/27/22,06:35 PM,06:35 PM,Brewers at Pirates,PNC Park - Pittsburgh,"",04/27/22,04/27/22,09:35 PM,09:35 PM,FALSE,TRUE,04/27/22,05:35 PM,05:35 PM,FREE,BUSY
04/28/22,12:35 PM,12:35 PM,Brewers at Pirates,PNC Park - Pittsburgh,"",04/28/22,04/28/22,03:35 PM,03:35 PM,FALSE,TRUE,04/28/22,11:35 AM,11:35 AM,FREE,BUSY
04/29/22,06:35 PM,06:35 PM,Padres at Pirates,PNC Park - Pittsburgh,"",04/29/22,04/29/22,09:35 PM,09:35 PM,FALSE,TRUE,04/29/22,05:35 PM,05:35 PM,FREE,BUSY
04/30/22,06:35 PM,06:35 PM,Padres at Pirates,PNC Park - Pittsburgh,"",04/30/22,04/30/22,09:35 PM,09:35 PM,FALSE,TRUE,04/30/22,05:35 PM,05:35 PM,FREE,BUSY
05/01/22,01:05 PM,01:05 PM,Padres at Pirates,PNC Park - Pittsburgh,"",05/01/22,05/01/22,04:05 PM,04:05 PM,FALSE,TRUE,05/01/22,12:05 PM,12:05 PM,FREE,BUSY
05/03/22,07:10 PM,07:10 PM,Pirates at Tigers,Comerica Park - Detroit,"",05/03/22,05/03/22,10:10 PM,10:10 PM,FALSE,TRUE,05/03/22,06:10 PM,06:10 PM,FREE,BUSY
05/04/22,01:10 PM,01:10 PM,Pirates at Tigers,Comerica Park - Detroit,"",05/04/22,05/04/22,04:10 PM,04:10 PM,FALSE,TRUE,05/04/22,12:10 PM,12:10 PM,FREE,BUSY
05/06/22,06:40 PM,06:40 PM,Pirates at Reds,Great American Ball Park - Cincinnati,"",05/06/22,05/06/22,09:40 PM,09:40 PM,FALSE,TRUE,05/06/22,05:40 PM,05:40 PM,FREE,BUSY
05/07/22,06:40 PM,06:40 PM,Pirates at Reds,Great American Ball Park - Cincinnati,"",05/07/22,05/07/22,09:40 PM,09:40 PM,FALSE,TRUE,05/07/22,05:40 PM,05:40 PM,FREE,BUSY
05/08/22,01:10 PM,01:10 PM,Pirates at Reds,Great American Ball Park - Cincinnati,"",05/08/22,05/08/22,04:10 PM,04:10 PM,FALSE,TRUE,05/08/22,12:10 PM,12:10 PM,FREE,BUSY
05/09/22,06:35 PM,06:35 PM,Dodgers at Pirates,PNC Park - Pittsburgh,"",05/09/22,05/09/22,09:35 PM,09:35 PM,FALSE,TRUE,05/09/22,05:35 PM,05:35 PM,FREE,BUSY
05/10/22,06:35 PM,06:35 PM,Dodgers at Pirates,PNC Park - Pittsburgh,"",05/10/22,05/10/22,09:35 PM,09:35 PM,FALSE,TRUE,05/10/22,05:35 PM,05:35 PM,FREE,BUSY
05/11/22,12:35 PM,12:35 PM,Dodgers at Pirates,PNC Park - Pittsburgh,"",05/11/22,05/11/22,03:35 PM,03:35 PM,FALSE,TRUE,05/11/22,11:35 AM,11:35 AM,FREE,BUSY
05/12/22,06:35 PM,06:35 PM,Reds at Pirates,PNC Park - Pittsburgh,"",05/12/22,05/12/22,09:35 PM,09:35 PM,FALSE,TRUE,05/12/22,05:35 PM,05:35 PM,FREE,BUSY
05/13/22,06:35 PM,06:35 PM,Reds at Pirates,PNC Park - Pittsburgh,"",05/13/22,05/13/22,09:35 PM,09:35 PM,FALSE,TRUE,05/13/22,05:35 PM,05:35 PM,FREE,BUSY
05/14/22,06:35 PM,06:35 PM,Reds at Pirates,PNC Park - Pittsburgh,"",05/14/22,05/14/22,09:35 PM,09:35 PM,FALSE,TRUE,05/14/22,05:35 PM,05:35 PM,FREE,BUSY
05/15/22,01:05 PM,01:05 PM,Reds at Pirates,PNC Park - Pittsburgh,"",05/15/22,05/15/22,04:05 PM,04:05 PM,FALSE,TRUE,05/15/22,12:05 PM,12:05 PM,FREE,BUSY
05/16/22,07:40 PM,07:40 PM,Pirates at Cubs,Wrigley Field - Chicago,"",05/16/22,05/16/22,10:40 PM,10:40 PM,FALSE,TRUE,05/16/22,06:40 PM,06:40 PM,FREE,BUSY
05/17/22,07:40 PM,07:40 PM,Pirates at Cubs,Wrigley Field - Chicago,"",05/17/22,05/17/22,10:40 PM,10:40 PM,FALSE,TRUE,05/17/22,06:40 PM,06:40 PM,FREE,BUSY
05/18/22,07:40 PM,07:40 PM,Pirates at Cubs,Wrigley Field - Chicago,"",05/18/22,05/18/22,10:40 PM,10:40 PM,FALSE,TRUE,05/18/22,06:40 PM,06:40 PM,FREE,BUSY
05/20/22,06:35 PM,06:35 PM,Cardinals at Pirates,PNC Park - Pittsburgh,"",05/20/22,05/20/22,09:35 PM,09:35 PM,FALSE,TRUE,05/20/22,05:35 PM,05:35 PM,FREE,BUSY
05/21/22,06:35 PM,06:35 PM,Cardinals at Pirates,PNC Park - Pittsburgh,"",05/21/22,05/21/22,09:35 PM,09:35 PM,FALSE,TRUE,05/21/22,05:35 PM,05:35 PM,FREE,BUSY
05/22/22,01:05 PM,01:05 PM,Cardinals at Pirates,PNC Park - Pittsburgh,"",05/22/22,05/22/22,04:05 PM,04:05 PM,FALSE,TRUE,05/22/22,12:05 PM,12:05 PM,FREE,BUSY
05/23/22,06:35 PM,06:35 PM,Rockies at Pirates,PNC Park - Pittsburgh,"",05/23/22,05/23/22,09:35 PM,09:35 PM,FALSE,TRUE,05/23/22,05:35 PM,05:35 PM,FREE,BUSY
05/24/22,06:35 PM,06:35 PM,Rockies at Pirates,PNC Park - Pittsburgh,"",05/24/22,05/24/22,09:35 PM,09:35 PM,FALSE,TRUE,05/24/22,05:35 PM,05:35 PM,FREE,BUSY
05/25/22,12:35 PM,12:35 PM,Rockies at Pirates,PNC Park - Pittsburgh,"",05/25/22,05/25/22,03:35 PM,03:35 PM,FALSE,TRUE,05/25/22,11:35 AM,11:35 AM,FREE,BUSY
05/27/22,09:40 PM,09:40 PM,Pirates at Padres,Petco Park - San Diego,"",05/28/22,05/28/22,12:40 AM,12:40 AM,FALSE,TRUE,05/27/22,08:40 PM,08:40 PM,FREE,BUSY
05/28/22,10:10 PM,10:10 PM,Pirates at Padres,Petco Park - San Diego,"",05/29/22,05/29/22,01:10 AM,01:10 AM,FALSE,TRUE,05/28/22,09:10 PM,09:10 PM,FREE,BUSY
05/29/22,04:10 PM,04:10 PM,Pirates at Padres,Petco Park - San Diego,"",05/29/22,05/29/22,07:10 PM,07:10 PM,FALSE,TRUE,05/29/22,03:10 PM,03:10 PM,FREE,BUSY
05/30/22,,,Pirates at Dodgers - Time TBD,Dodger Stadium - Los Angeles,"",05/30/22,05/30/22,,,FALSE,TRUE,05/30/22,,,FREE,BUSY
05/31/22,,,Pirates at Dodgers - Time TBD,Dodger Stadium - Los Angeles,"",05/31/22,05/31/22,,,FALSE,TRUE,05/31/22,,,FREE,BUSY
06/01/22,,,Pirates at Dodgers - Time TBD,Dodger Stadium - Los Angeles,"",06/01/22,06/01/22,,,FALSE,TRUE,06/01/22,,,FREE,BUSY
06/03/22,07:05 PM,07:05 PM,D-backs at Pirates,PNC Park - Pittsburgh,"",06/03/22,06/03/22,10:05 PM,10:05 PM,FALSE,TRUE,06/03/22,06:05 PM,06:05 PM,FREE,BUSY
06/04/22,04:05 PM,04:05 PM,D-backs at Pirates,PNC Park - Pittsburgh,"",06/04/22,06/04/22,07:05 PM,07:05 PM,FALSE,TRUE,06/04/22,03:05 PM,03:05 PM,FREE,BUSY
06/05/22,01:05 PM,01:05 PM,D-backs at Pirates,PNC Park - Pittsburgh,"",06/05/22,06/05/22,04:05 PM,04:05 PM,FALSE,TRUE,06/05/22,12:05 PM,12:05 PM,FREE,BUSY
06/07/22,07:05 PM,07:05 PM,Tigers at Pirates,PNC Park - Pittsburgh,"",06/07/22,06/07/22,10:05 PM,10:05 PM,FALSE,TRUE,06/07/22,06:05 PM,06:05 PM,FREE,BUSY
06/08/22,12:35 PM,12:35 PM,Tigers at Pirates,PNC Park - Pittsburgh,"",06/08/22,06/08/22,03:35 PM,03:35 PM,FALSE,TRUE,06/08/22,11:35 AM,11:35 AM,FREE,BUSY
06/09/22,07:20 PM,07:20 PM,Pirates at Braves,Truist Park - Atlanta,"",06/09/22,06/09/22,10:20 PM,10:20 PM,FALSE,TRUE,06/09/22,06:20 PM,06:20 PM,FREE,BUSY
06/10/22,07:20 PM,07:20 PM,Pirates at Braves,Truist Park - Atlanta,"",06/10/22,06/10/22,10:20 PM,10:20 PM,FALSE,TRUE,06/10/22,06:20 PM,06:20 PM,FREE,BUSY
06/11/22,04:10 PM,04:10 PM,Pirates at Braves,Truist Park - Atlanta,"",06/11/22,06/11/22,07:10 PM,07:10 PM,FALSE,TRUE,06/11/22,03:10 PM,03:10 PM,FREE,BUSY
06/12/22,01:20 PM,01:20 PM,Pirates at Braves,Truist Park - Atlanta,"",06/12/22,06/12/22,04:20 PM,04:20 PM,FALSE,TRUE,06/12/22,12:20 PM,12:20 PM,FREE,BUSY
06/13/22,07:45 PM,07:45 PM,Pirates at Cardinals,Busch Stadium - St. Louis,"",06/13/22,06/13/22,10:45 PM,10:45 PM,FALSE,TRUE,06/13/22,06:45 PM,06:45 PM,FREE,BUSY
06/14/22,07:45 PM,07:45 PM,Pirates at Cardinals,Busch Stadium - St. Louis,"",06/14/22,06/14/22,10:45 PM,10:45 PM,FALSE,TRUE,06/14/22,06:45 PM,06:45 PM,FREE,BUSY
06/15/22,07:45 PM,07:45 PM,Pirates at Cardinals,Busch Stadium - St. Louis,"",06/15/22,06/15/22,10:45 PM,10:45 PM,FALSE,TRUE,06/15/22,06:45 PM,06:45 PM,FREE,BUSY
06/17/22,07:05 PM,07:05 PM,Giants at Pirates,PNC Park - Pittsburgh,"",06/17/22,06/17/22,10:05 PM,10:05 PM,FALSE,TRUE,06/17/22,06:05 PM,06:05 PM,FREE,BUSY
06/18/22,04:05 PM,04:05 PM,Giants at Pirates,PNC Park - Pittsburgh,"",06/18/22,06/18/22,07:05 PM,07:05 PM,FALSE,TRUE,06/18/22,03:05 PM,03:05 PM,FREE,BUSY
06/19/22,01:05 PM,01:05 PM,Giants at Pirates,PNC Park - Pittsburgh,"",06/19/22,06/19/22,04:05 PM,04:05 PM,FALSE,TRUE,06/19/22,12:05 PM,12:05 PM,FREE,BUSY
06/20/22,07:05 PM,07:05 PM,Cubs at Pirates,PNC Park - Pittsburgh,"",06/20/22,06/20/22,10:05 PM,10:05 PM,FALSE,TRUE,06/20/22,06:05 PM,06:05 PM,FREE,BUSY
06/21/22,07:05 PM,07:05 PM,Cubs at Pirates,PNC Park - Pittsburgh,"",06/21/22,06/21/22,10:05 PM,10:05 PM,FALSE,TRUE,06/21/22,06:05 PM,06:05 PM,FREE,BUSY
06/22/22,07:05 PM,07:05 PM,Cubs at Pirates,PNC Park - Pittsburgh,"",06/22/22,06/22/22,10:05 PM,10:05 PM,FALSE,TRUE,06/22/22,06:05 PM,06:05 PM,FREE,BUSY
06/23/22,12:35 PM,12:35 PM,Cubs at Pirates,PNC Park - Pittsburgh,"",06/23/22,06/23/22,03:35 PM,03:35 PM,FALSE,TRUE,06/23/22,11:35 AM,11:35 AM,FREE,BUSY
06/24/22,,,Pirates at Rays - Time TBD,Tropicana Field - St. Petersburg,"",06/24/22,06/24/22,,,FALSE,TRUE,06/24/22,,,FREE,BUSY
06/25/22,,,Pirates at Rays - Time TBD,Tropicana Field - St. Petersburg,"",06/25/22,06/25/22,,,FALSE,TRUE,06/25/22,,,FREE,BUSY
06/26/22,,,Pirates at Rays - Time TBD,Tropicana Field - St. Petersburg,"",06/26/22,06/26/22,,,FALSE,TRUE,06/26/22,,,FREE,BUSY
06/27/22,,,Pirates at Nationals - Time TBD,Nationals Park - Washington,"",06/27/22,06/27/22,,,FALSE,TRUE,06/27/22,,,FREE,BUSY
06/28/22,,,Pirates at Nationals - Time TBD,Nationals Park - Washington,"",06/28/22,06/28/22,,,FALSE,TRUE,06/28/22,,,FREE,BUSY
06/29/22,,,Pirates at Nationals - Time TBD,Nationals Park - Washington,"",06/29/22,06/29/22,,,FALSE,TRUE,06/29/22,,,FREE,BUSY
06/30/22,07:05 PM,07:05 PM,Brewers at Pirates,PNC Park - Pittsburgh,"",06/30/22,06/30/22,10:05 PM,10:05 PM,FALSE,TRUE,06/30/22,06:05 PM,06:05 PM,FREE,BUSY
07/01/22,07:05 PM,07:05 PM,Brewers at Pirates,PNC Park - Pittsburgh,"",07/01/22,07/01/22,10:05 PM,10:05 PM,FALSE,TRUE,07/01/22,06:05 PM,06:05 PM,FREE,BUSY
07/02/22,04:05 PM,04:05 PM,Brewers at Pirates,PNC Park - Pittsburgh,"",07/02/22,07/02/22,07:05 PM,07:05 PM,FALSE,TRUE,07/02/22,03:05 PM,03:05 PM,FREE,BUSY
07/03/22,01:05 PM,01:05 PM,Brewers at Pirates,PNC Park - Pittsburgh,"",07/03/22,07/03/22,04:05 PM,04:05 PM,FALSE,TRUE,07/03/22,12:05 PM,12:05 PM,FREE,BUSY
07/05/22,07:05 PM,07:05 PM,Yankees at Pirates,PNC Park - Pittsburgh,"",07/05/22,07/05/22,10:05 PM,10:05 PM,FALSE,TRUE,07/05/22,06:05 PM,06:05 PM,FREE,BUSY
07/06/22,07:05 PM,07:05 PM,Yankees at Pirates,PNC Park - Pittsburgh,"",07/06/22,07/06/22,10:05 PM,10:05 PM,FALSE,TRUE,07/06/22,06:05 PM,06:05 PM,FREE,BUSY
07/08/22,08:10 PM,08:10 PM,Pirates at Brewers,American Family Field - Milwaukee,"",07/08/22,07/08/22,11:10 PM,11:10 PM,FALSE,TRUE,07/08/22,07:10 PM,07:10 PM,FREE,BUSY
07/09/22,04:10 PM,04:10 PM,Pirates at Brewers,American Family Field - Milwaukee,"",07/09/22,07/09/22,07:10 PM,07:10 PM,FALSE,TRUE,07/09/22,03:10 PM,03:10 PM,FREE,BUSY
07/10/22,02:10 PM,02:10 PM,Pirates at Brewers,American Family Field - Milwaukee,"",07/10/22,07/10/22,05:10 PM,05:10 PM,FALSE,TRUE,07/10/22,01:10 PM,01:10 PM,FREE,BUSY
07/11/22,06:40 PM,06:40 PM,Pirates at Marlins,loanDepot park - Miami,"",07/11/22,07/11/22,09:40 PM,09:40 PM,FALSE,TRUE,07/11/22,05:40 PM,05:40 PM,FREE,BUSY
07/12/22,06:40 PM,06:40 PM,Pirates at Marlins,loanDepot park - Miami,"",07/12/22,07/12/22,09:40 PM,09:40 PM,FALSE,TRUE,07/12/22,05:40 PM,05:40 PM,FREE,BUSY
07/13/22,06:40 PM,06:40 PM,Pirates at Marlins,loanDepot park - Miami,"",07/13/22,07/13/22,09:40 PM,09:40 PM,FALSE,TRUE,07/13/22,05:40 PM,05:40 PM,FREE,BUSY
07/14/22,12:10 PM,12:10 PM,Pirates at Marlins,loanDepot park - Miami,"",07/14/22,07/14/22,03:10 PM,03:10 PM,FALSE,TRUE,07/14/22,11:10 AM,11:10 AM,FREE,BUSY
